Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Power,Discipline,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,Speed,wBsR/PA,Pull,Pull Air,Spd,wBsR,wBsR/PA,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,PullAir%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs
Brett Wisely,ATL,2B,26,176,152,683,0.6387024608501118,0.7695749440715883,0.727069351230425,0.6167505592841164,0.4697986577181208,0.7197187599872165,0.6510067114093959,0.5413870246085011,0.27181208053691275,0.761744966442953,0.5212527964205816,0.49776286353467564,0.6923937360178971,0.39149888143176736,0.2930648769574944,0.34563758389261745,0.8847874720357942,0.62751677852349,0.9183445190156599,0.3310185185185185,0.15659955257270694,0.8959731543624161,0.8993288590604027,0.5637583892617449,0.03803131991051454,0.2841163310961969,0.7505643340857788,5.0839,"'-1.33554","'-0.007588295454545454",.242,.360,3.3,13.1,27.374301675977648,87.8,110.1,89.3,101.5,33.3,15.9,14,18.2,0.436047,0.594427,0.90625,0.07558139999999999,20.8,.289,.381,.480,.319,2.3,4,23,9,1,44,6,28,297,54
Will Wagner,SDP,2B/3B,27,352,284,1464,0.8668903803131991,0.8355704697986577,0.7248322147651006,0.6830956375838926,0.5552572706935123,0.8213486736976671,0.8355704697986577,0.5861297539149888,0.3713646532438479,0.9507829977628636,0.7941834451901566,0.6196868008948546,0.7595078299776287,0.6252796420581656,0.5973154362416108,0.4395973154362416,0.9731543624161074,0.24049217002237136,0.9731543624161074,0.16435185185185186,0.1185682326621924,0.9753914988814317,0.9642058165548099,0.4608501118568233,0.37360178970917224,0.12751677852348994,0.20993227990970656,4.49182,"'-0.574414","'-0.0016318579545454544",.261,.367,4.5,16.8,22.7445997458704,88.6,110.8,91.1,103.7,35.8,10.5,8,14.5,0.401481,0.581649,0.9385030000000001,0.0540741,11.4,.310,.429,.440,.333,3.1,11,59,15,2,88,6,37,585,85
Wenceel Pérez,DET,OF,25,63,55,256,0.18344519015659955,0.1789709172259508,0.7225950782997763,0.5595637583892618,0.5161073825503355,0.5947587088526686,0.06487695749440715,0.29977628635346754,0.6096196868008948,0.7225950782997763,0.697986577181208,0.8769574944071589,0.052572706935123045,0.912751677852349,0.23937360178970918,0.7416107382550335,0.49105145413870244,0.9630872483221476,0.7293064876957495,0.1412037037037037,0.0447427293064877,0.743847874720358,0.7337807606263982,0.9977628635346756,0.9731543624161074,0.697986577181208,0.9334085778781038,9.65365,0.7151850000000001,0.011352142857142856,.173,.317,7.5,12.7,24.444444444444446,90.6,102.9,93.7,101,42.5,23.8,22,23.5,0.398438,0.550847,0.876923,0.09375,27.5,.164,.270,.382,.184,4.8,3,8,2,2,9,2,15,102,24
Christian Cairo,CLE,2B/3B,24,248,202,1025,0.25615212527964204,0.22930648769574943,0.7203579418344519,0.4373601789709172,0.22550335570469798,0.6230425055928412,0.09284116331096197,0.11521252796420582,0.28747203579418346,0.9149888143176734,0.8881431767337807,0.42058165548098436,0.17225950782997762,0.3277404921700224,0.10067114093959731,0.1319910514541387,0.5178970917225951,0.2986577181208054,0.5525727069351231,0.0763888888888889,0.053691275167785234,0.6510067114093959,0.7829977628635347,0.8612975391498882,0.5391498881431768,0.6185682326621924,0.35214446952595935,7.027480000000001,"'-0.106084","'-0.000427758064516129",.183,.267,3.4,16.1,20.48872180451128,87.4,106,88.8,99.1,26.2,23.4,9,26.9,0.376812,0.560158,0.862676,0.08888889999999999,14,.213,.343,.297,.281,2,5,40,5,3,43,2,58,398,107
Connor Norby,MIA,3B,25,440,379,1723,0.7181208053691275,0.8087248322147651,0.7181208053691275,0.5263562639821029,0.5366890380313198,0.4234579737935443,0.6599552572706935,0.761744966442953,0.8165548098434005,0.6420581655480985,0.2483221476510067,0.4742729306487696,0.25727069351230425,0.5033557046979866,0.2930648769574944,0.37360178970917224,0.27293064876957496,0.7024608501118568,0.3624161073825503,0.7141203703703703,0.8031319910514542,0.2841163310961969,0.3512304250559284,0.6935123042505593,0.668903803131991,0.8814317673378076,0.7200902934537246,5.90431,0.356117,0.0008093568181818183,.243,.405,10.1,12,32.16187433439829,87.7,106.9,90.2,101.5,33.9,28,15,29.8,0.49523199999999995,0.7127979999999999,0.807933,0.132153,20.4,.293,.382,.496,.387,5.9,26,53,24,1,111,17,123,883,263
Justyn-Henry Malloy,DET,DH/OF,25,236,186,1018,0.7975391498881432,0.7986577181208053,0.7158836689038032,0.5039149888143177,0.4868008948545861,0.5100671140939598,0.43288590604026844,0.5123042505592841,0.6991051454138703,0.9686800894854586,0.9328859060402684,0.6073825503355704,0.2695749440715884,0.7404921700223713,0.3378076062639821,0.34563758389261745,0.27293064876957496,0.7024608501118568,0.33109619686800895,0.10532407407407407,0.1610738255033557,0.37360178970917224,0.5302013422818792,0.12527964205816555,0.06711409395973154,0.8948545861297539,0.6467268623024831,2.31163,"'-1.3663100000000001","'-0.005789449152542372",.225,.354,8.3,18.2,19.238095238095237,88.5,107,92.1,101.8,33.3,28,15,30.5,0.387033,0.595618,0.822742,0.113949,18.7,.258,.403,.457,.353,4.2,10,43,16,0,48,7,66,394,120
Esteury Ruiz,LAD,OF,26,52,43,200,0.9451901565995525,0.9630872483221476,0.7136465324384788,0.6730285234899329,0.6559284116331096,0.6267178012144454,0.814317673378076,0.9574944071588367,0.8970917225950783,0.5861297539149888,0.8277404921700223,0.7348993288590604,0.37583892617449666,0.39149888143176736,0.814317673378076,0.3143176733780761,0.7460850111856824,0.756152125279642,0.4373601789709172,0.5335648148148148,0.7874720357941835,0.5861297539149888,0.4161073825503356,0.5861297539149888,0.9865771812080537,0.9082774049217002,0.7370203160270881,5.1956,0.796145,0.015310480769230769,.259,.494,11.8,11.5,22.01834862385321,89.4,108,89.3,105.3,32.4,19.2,16,28.7,0.465,0.708333,0.852941,0.125,20.6,.326,.423,.581,.355,7.7,4,6,2,0,14,3,10,94,27
Niko Kavadas,LAA,1B/DH,26,383,307,1733,0.9049217002237137,0.8769574944071589,0.7114093959731543,0.5902544742729307,0.8814317673378076,0.40923617769255355,0.27628635346756153,0.9105145413870246,0.9899328859060402,0.9205816554809844,0.9440715883668904,0.9630872483221476,0.5727069351230425,0.9787472035794184,0.8008948545861297,0.970917225950783,0.09843400447427293,0.8926174496644296,0.16778523489932887,0.03935185185185185,0.02237136465324385,0.12751677852348994,0.5838926174496645,0.09843400447427293,0.18120805369127516,0.27740492170022374,0.6884875846501128,1.91533,"'-1.27998","'-0.003341984334203655",.210,.453,17.8,16.2,18.75,92,109.4,96.2,105.2,53.9,33.9,19,34,0.339227,0.497878,0.772727,0.10870999999999999,19.9,.264,.399,.521,.383,8.4,32,62,22,0,81,19,130,594,202
Enmanuel Valdez,PIT,2B,26,224,193,976,0.7360178970917226,0.5033557046979866,0.70917225950783,0.6612136465324385,0.7230425055928411,0.6238414829018856,0.6017897091722595,0.8008948545861297,0.8411633109619687,0.656599552572707,0.8232662192393736,0.703579418344519,0.6364653243847874,0.6834451901565995,0.685682326621924,0.6331096196868009,0.49776286353467564,0.9776286353467561,0.7203579418344519,0.20717592592592596,0.1767337807606264,0.7181208053691275,0.7740492170022372,0.28187919463087246,0.6666666666666666,0.28859060402684567,0.791196388261851,3.42825,0.175924,0.0007853749999999999,.237,.416,10.6,12.1,22.17821782178218,89.2,109.8,91.7,104.3,40.1,23.7,23,23.6,0.41146400000000005,0.597917,0.87108,0.0900716,21.7,.233,.330,.446,.260,6.7,15,27,8,0,45,11,53,403,95
Carson Taylor,PHI,C/1B,26,27,19,122,1,0.9071588366890381,0.7069351230425056,0.6395413870246085,0.4281879194630872,0.8159156279961649,0.9977628635346756,0.8534675615212528,0.04697986577181208,0.9955257270693513,0.70917225950783,0.4082774049217002,0.14429530201342283,0.4373601789709172,0.1621923937360179,0.6879194630872483,0.9921700223713646,0.2986577181208054,0.8478747203579419,0.3113425925925926,0.5771812080536913,0.7505592841163311,0.8389261744966443,0.08389261744966443,0.1342281879194631,0.32997762863534674,0,1.60119,"'-0.107947","'-0.003998037037037037",.345,.433,0,22.2,24.285714285714285,87.3,105.4,89.7,100,41.2,7.4,9,20.8,0.43442600000000003,0.673469,0.8787879999999999,0.0819672,0,.316,.519,.316,.353,0,0,6,0,0,6,0,2,53,11
Billy Cook,PIT,1B/OF,26,428,366,1727,0.7774049217002237,0.7762863534675615,0.7046979865771812,0.6404502237136465,0.6964205816554809,0.5338766379034835,0.5637583892617449,0.8210290827740492,0.785234899328859,0.6051454138702461,0.5458612975391499,0.5906040268456376,0.8064876957494407,0.4854586129753915,0.6588366890380313,0.47874720357941836,0.4720357941834452,0.9172259507829977,0.42058165548098436,0.5208333333333334,0.46308724832214765,0.727069351230425,0.5033557046979866,0.7695749440715883,0.4228187919463087,0.5637583892617449,0.8329571106094809,6.350619999999999,"'-0.591889","'-0.0013829182242990653",.234,.420,9.5,11.7,26.842684268426844,88.4,111.2,90.1,104.1,36.5,24.3,20,28.9,0.462384,0.654255,0.8726290000000001,0.11665299999999999,22.6,.279,.376,.486,.345,5.8,25,50,22,3,102,16,104,786,227
Caleb Durbin,MIL,3B,25,368,309,1391,0.6196868008948546,0.7885906040268457,0.7024608501118568,0.5645274049217002,0.2279642058165548,0.729945669542985,0.6085011185682326,0.4105145413870246,0.27181208053691275,0.6722595078299777,0.4608501118568233,0.05145413870246085,0.30313199105145416,0.07941834451901567,0.19463087248322147,0.1029082774049217,0.9753914988814317,0.7024608501118568,0.9653243847874721,0.2800925925925926,0.16331096196868009,0.9261744966442953,0.9463087248322147,0.8523489932885906,0.9507829977628636,0.9619686800894854,0.8769751693002258,6.960610000000001,3.5329900000000003,0.009600516304347826,.238,.335,3.3,12.2,28.496042216358838,83.8,107.3,85.2,100.5,25.5,10.1,15,16.1,0.42765,0.595912,0.9129290000000001,0.061604599999999995,24.2,.285,.391,.469,.294,2.4,9,45,23,2,88,10,37,597,96
Nelson Velázquez,PIT,DH/OF,26,224,188,905,0.8210290827740492,0.5123042505592841,0.7002237136465325,0.6139541387024608,0.6503355704697987,0.5632790028763183,0.7136465324384788,0.7662192393736018,0.6263982102908278,0.860178970917226,0.8053691275167785,0.6465324384787472,0.6733780760626398,0.5246085011185683,0.6152125279642058,0.5391498881431768,0.6387024608501118,0.7024608501118568,0.3389261744966443,0.3703703703703704,0.5637583892617449,0.2953020134228188,0.4407158836689038,0.39149888143176736,0.19239373601789708,0.6006711409395973,0.5711060948081265,4.11342,"'-0.681491","'-0.003042370535714285",.247,.406,7.7,14.7,22.560975609756103,88.8,110,90.3,103.8,37.8,21,15,30.4,0.441989,0.670561,0.811847,0.122652,17.5,.239,.353,.415,.279,4.9,11,33,10,1,45,7,47,401,122
Jorge Barrosa,ARI,OF,24,324,281,1313,0.40604026845637586,0.5380313199105146,0.697986577181208,0.4847595078299776,0.2592841163310962,0.6492489613294982,0.48322147651006714,0.3087248322147651,0.17002237136465326,0.6051454138702461,0.3579418344519016,0.38926174496644295,0.17225950782997762,0.3422818791946309,0.23937360178970918,0.25615212527964204,0.802013422818792,0.4217002237136465,0.8557046979865772,0.3680555555555556,0.14317673378076062,0.9071588366890381,0.8736017897091722,0.6040268456375839,0.5369127516778524,0.4854586129753915,0.654627539503386,5.29796,"'-0.152356","'-0.0004702345679012346",.229,.318,2.3,11.7,30.374479889043,87.1,106,88.9,101,30.8,18.2,11,20.5,0.44157799999999997,0.593137,0.909091,0.07890739999999999,18.8,.267,.358,.420,.310,1.5,5,38,17,1,75,8,59,584,120
Darell Hernaiz,ATH,3B/SS,24,157,142,555,0.40604026845637586,0.7695749440715883,0.6957494407158836,0.512653803131991,0.31431767337807603,0.6746564397571108,0.7718120805369127,0.436241610738255,0.27181208053691275,0.20917225950782997,0.383668903803132,0.39932885906040266,0.20134228187919462,0.18791946308724833,0.3970917225950783,0.26286353467561524,0.9384787472035794,0.24049217002237136,0.8758389261744967,0.7175925925925926,0.7214765100671141,0.7472035794183445,0.8467561521252797,0.4899328859060403,0.7897091722595079,0.2953020134228188,0.43905191873589167,4.692819999999999,0.430683,0.002743203821656051,.253,.340,3.3,7.6,29.765886287625424,87.2,106.5,87.5,102.2,30.9,14,8,19.9,0.49549499999999996,0.692308,0.8777780000000001,0.0810811,15.4,.331,.376,.493,.356,2.5,4,12,8,0,47,5,22,276,55
Damiano Palmegiani,TOR,1B/3B,25,500,433,2049,0.22595078299776286,0.29082774049217003,0.6935123042505593,0.4765799776286353,0.6467561521252797,0.4201022690955577,0.10850111856823266,0.2930648769574944,0.5715883668903803,0.4798657718120805,0.7337807606263982,0.7214765100671141,0.8948545861297539,0.7953020134228188,0.7248322147651006,0.7527964205816555,0.2651006711409396,0.9172259507829977,0.23042505592841164,0.4814814814814815,0.6845637583892618,0.27181208053691275,0.2751677852348993,0.19910514541387025,0.2975391498881432,0.9194630872483222,0.9390519187358917,2.71687,"'-0.99564","'-0.00199128",.187,.316,6.8,10.4,23.908918406072107,89.3,112.5,92.5,104.5,42.7,28.2,20,32.3,0.458049,0.686058,0.805556,0.140488,27.7,.210,.310,.381,.261,4,20,52,17,0,91,19,141,939,303
Victor Scott II,STL,OF,24,337,295,1193,0.1767337807606264,0.09619686800894854,0.6912751677852349,0.47154642058165547,0.22214765100671138,0.6933525087887504,0.2684563758389262,0.14429530201342283,0.15548098434004473,0.5033557046979866,0.6219239373601789,0.12192393736017897,0.5727069351230425,0.07606263982102908,0.19463087248322147,0.116331096196868,0.8501118568232662,0.2986577181208054,0.8691275167785235,0.40625,0.3243847874720358,0.8232662192393736,0.8612975391498882,0.8366890380313199,0.9373601789709173,0.4899328859060403,0.16591422121896163,6.8436699999999995,2.95414,0.0087659940652819,.209,.275,2.1,10.7,25.52845528455285,84.9,109.4,85.1,100.5,25.7,16.9,9,20,0.447908,0.630894,0.889175,0.0803938,10.6,.190,.282,.288,.213,1.5,5,36,7,2,56,6,57,534,107
Eddys Leonard,ATL,SS,24,282,255,1000,0.43512304250559286,0.5123042505592841,0.6890380313199105,0.4779781879194631,0.5675615212527965,0.3288590604026846,0.6185682326621924,0.5201342281879194,0.5078299776286354,0.10067114093959731,0.10961968680089486,0.3389261744966443,0.9519015659955258,0.29194630872483224,0.5503355704697986,0.5190156599552572,0.3680089485458613,0.8076062639821029,0.25615212527964204,0.8599537037037037,0.8277404921700223,0.4563758389261745,0.18344519015659955,0.6465324384787472,0.3243847874720358,0.6644295302013423,0.7426636568848759,5.6464300000000005,"'-0.512333","'-0.0018167836879432625",.239,.356,6.1,6,35.700934579439256,86.8,114.3,88.6,103.4,37.2,26.2,17,31.9,0.528643,0.717949,0.836309,0.152764,20.7,.263,.326,.455,.329,3.9,11,17,15,2,67,10,74,529,169
Wade Meckler,SFG,OF,25,191,172,720,0.7662192393736018,0.732662192393736,0.6868008948545862,0.5880173378076063,0.3136465324384788,0.764461489293704,0.9194630872483222,0.7841163310961968,0.39485458612975394,0.43512304250559286,0.8993288590604027,0.09060402684563758,0.1040268456375839,0.1487695749440716,0.2214765100671141,0.19463087248322147,0.9496644295302014,0.13646532438478748,0.970917225950783,0.24421296296296294,0.28635346756152125,0.8523489932885906,0.9574944071588367,0.6666666666666666,0.48322147651006714,0.41498881431767337,0.26410835214446954,5.7159,"'-0.19214","'-0.0010059685863874346",.274,.411,4.8,9.9,20.334261838440113,84.4,104.5,86.9,100.8,28.6,13.1,6,15,0.41931,0.621622,0.895652,0.056551699999999996,12.5,.279,.351,.506,.288,3.7,7,19,9,3,48,8,25,300,45
Jacob Wilson,ATH,SS,23,116,106,385,0.7181208053691275,0.9865771812080537,0.6845637583892618,0.5292225950782998,0.2476510067114094,0.7443272611057845,0.9742729306487695,0.6375838926174496,0.14988814317673377,0.22371364653243847,0.2930648769574944,0.06823266219239374,0.17785234899328858,0.06935123042505593,0.17337807606263983,0.20469798657718122,1,0.1789709172259508,1,0.7199074074074074,0.7069351230425056,0.9977628635346756,0.9888143176733781,0.1476510067114094,0.3221476510067114,0.9440715883668904,0.7505643340857788,2.44339,"'-0.21110700000000002","'-0.0018198879310344824",.298,.377,2,7.8,31.37254901960784,84,106.1,85,100.2,28.7,4.3,7,4.7,0.496104,0.68984,0.9922479999999999,0.0207792,20.8,.396,.448,.613,.392,1.7,2,9,11,0,42,4,5,191,9
Kyren Paris,LAA,2B/OF,23,156,138,656,0.07606263982102908,0.18456375838926176,0.6823266219239373,0.38989093959731547,0.40246085011185684,0.3859060402684564,0.07606263982102908,0.13534675615212527,0.46756152125279643,0.4720357941834452,0.7069351230425056,0.5425055928411633,0.47651006711409394,0.41387024608501116,0.4272930648769575,0.39038031319910516,0.11185682326621924,0.4217002237136465,0.21588366890380314,0.3738425925925926,0.378076062639821,0.46756152125279643,0.348993288590604,0.9507829977628636,0.8859060402684564,0.9261744966442953,0.24492099322799096,8.202639999999999,0.89915,0.005763782051282051,.176,.273,5.7,10.3,24.30769230769231,88.1,108.8,89.5,102.4,34.5,33.3,11,32.7,0.442249,0.64095,0.8379629999999999,0.132219,12.1,.210,.288,.362,.298,3.2,5,16,5,2,29,4,52,297,97
Liover Peguero,PIT,2B/SS,24,552,495,2136,0.3187919463087248,0.3366890380313199,0.680089485458613,0.4039429530201342,0.49060402684563764,0.30313199105145416,0.4563758389261745,0.441834451901566,0.4317673378076063,0.28523489932885904,0.38031319910514544,0.5425055928411633,0.5503355704697986,0.6252796420581656,0.5659955257270693,0.4865771812080537,0.407158836689038,0.4217002237136465,0.24161073825503357,0.5625,0.36465324384787473,0.19910514541387025,0.24384787472035793,0.6912751677852349,0.6532438478747203,0.8389261744966443,0.5654627539503386,5.90305,0.38648699999999997,0.0007001576086956522,.227,.342,5.2,8.3,29.777365491651203,88.1,109.3,91.1,103.5,36.6,25.2,11,32.1,0.46891099999999997,0.639091,0.793741,0.143057,17.4,.257,.319,.410,.325,3.4,19,46,29,4,127,13,139,1006,323
Justice Bigbie,DET,OF,26,558,488,2119,0.6286353467561522,0.2516778523489933,0.6778523489932886,0.5959871364653244,0.6156599552572708,0.6612336209651646,0.7718120805369127,0.5749440715883669,0.3713646532438479,0.5201342281879194,0.5279642058165548,0.7785234899328859,0.6051454138702461,0.8042505592841164,0.5659955257270693,0.7483221476510067,0.7785234899328859,0.07494407158836688,0.703579418344519,0.5590277777777778,0.6666666666666666,0.7651006711409396,0.6666666666666666,0.3534675615212528,0.17002237136465326,0.10738255033557047,0.0327313769751693,3.9931900000000002,"'-1.93933","'-0.0034755017921146948",.253,.366,4.5,10.8,27.256637168141594,89.7,109.6,92.6,103.5,42.6,18.6,4,24.1,0.468145,0.683317,0.8815790000000001,0.101463,5.9,.248,.333,.334,.304,3,17,60,26,2,121,4,104,992,239
Símon Muzziotti,FA,OF,26,236,215,951,0.4172259507829978,0.19239373601789708,0.6756152125279642,0.6178691275167786,0.6845637583892618,0.5773410035155002,0.6185682326621924,0.5615212527964206,0.5223713646532439,0.20917225950782997,0.27293064876957496,0.8131991051454138,0.8064876957494407,0.8042505592841164,0.7785234899328859,0.7192393736017897,0.70917225950783,0.62751677852349,0.9261744966442953,0.5520833333333334,0.18344519015659955,0.8478747203579419,0.8926174496644296,0.7583892617449665,0.6465324384787472,0.12080536912751678,0.15575620767494355,6.310919999999999,0.12096099999999999,0.0005125466101694915,.239,.364,6.3,7.6,31.70212765957447,89.9,111.2,92.6,104.9,41.8,19.9,14,17.9,0.467505,0.6012270000000001,0.894558,0.0765199,10.4,.228,.288,.367,.267,4.2,10,18,9,3,49,5,47,447,80
Ezequiel Duran,TEX,3B,26,86,83,294,0.4172259507829978,0.6868008948545862,0.6733780760626398,0.5901146532438478,0.6899328859060403,0.45637583892617445,0.8355704697986577,0.680089485458613,0.6476510067114094,0.020134228187919462,0.03355704697986577,0.5257270693512305,0.8288590604026845,0.3422818791946309,0.4105145413870246,0.767337807606264,0.5928411633109619,0.5536912751677853,0.7114093959731543,0.9363425925925926,0.8881431767337807,0.5659955257270693,0.3825503355704698,0.9910514541387024,0.8590604026845637,0.06711409395973154,0.5485327313769752,9.1355,0.407556,0.0047390232558139535,.261,.387,7.9,3.5,40.645161290322584,88,111.5,88.9,102.3,42.9,22.1,13,24,0.5646260000000001,0.732877,0.850467,0.129252,17.2,.277,.302,.554,.305,5.8,5,3,4,2,23,5,19,167,40
Tucker Flint,LAA,OF,24,55,45,228,0.29977628635346754,0.40492170022371365,0.6711409395973155,0.3933864653243848,0.38635346756152134,0.5425055928411633,0.053691275167785234,0.14429530201342283,0.5458612975391499,0.9328859060402684,0.9284116331096197,0.4082774049217002,0.11073825503355705,0.41387024608501116,0.12639821029082773,0.7225950782997763,0.5055928411633109,0.1789709172259508,0.2203579418344519,0.08564814814814815,0.22371364653243847,0.407158836689038,0.5794183445190156,0.03243847874720358,0.4116331096196868,0.8713646532438478,0.43002257336343114,0.9067459999999999,"'-0.0798783","'-0.0014523327272727273",.170,.275,6.5,16.4,19.402985074626862,87.3,104.7,89.5,99.5,41.9,23.6,7,32.6,0.379913,0.609524,0.828125,0.10917,15.2,.200,.345,.378,.258,3.6,2,9,5,0,9,1,13,86,28
James Triantos,CHC,2B/3B,22,93,85,337,0.25615212527964204,0.412751677852349,0.668903803131991,0.46308724832214765,0.1825503355704698,0.650846915947587,0.7505592841163311,0.2595078299776286,0.13534675615212527,0.20134228187919462,0.203579418344519,0.21252796420581654,0.11073825503355705,0.3098434004474273,0.4272930648769575,0.19463087248322147,0.8803131991051454,0.01901565995525727,0.9530201342281879,0.7662037037037037,0.5055928411633109,0.9485458612975392,0.8635346756152126,0.9149888143176734,0.912751677852349,0.6353467561521253,0.3600451467268623,7.59162,0.651049,0.007000526881720429,.251,.311,1.4,7.5,33.540372670807464,85.9,104.7,88.7,102.4,28.6,16.1,2,16.4,0.504451,0.65896,0.921053,0.0801187,14.1,.306,.355,.388,.366,1.1,1,7,5,1,26,0,15,171,28
Zac Veen,COL,OF,23,86,79,315,0.203579418344519,0.32997762863534674,0.6666666666666666,0.44183445190156595,0.532662192393736,0.45365931607542337,0.12192393736017897,0.5548098434004475,0.8534675615212528,0.25838926174496646,0.22595078299776286,0.3713646532438479,0.1644295302013423,0.11297539149888143,0.5346756152125279,0.7192393736017897,0.2785234899328859,0.24049217002237136,0.42841163310961966,0.8263888888888888,0.8568232662192393,0.7293064876957495,0.3982102908277405,0.6644295302013423,0.9105145413870246,0.7472035794183445,0.49887133182844245,5.711790000000001,0.60185,0.006998255813953488,.188,.363,10.9,8.1,32.75862068965517,87,105.9,86.2,103.3,41.8,27.9,8,28.8,0.517134,0.72549,0.8738739999999999,0.127726,16.4,.203,.267,.468,.204,7,6,7,3,0,16,6,24,163,47
Drew Waters,KCR,OF,26,457,393,1836,0.7024608501118568,0.7885906040268457,0.6644295302013423,0.5639681208053691,0.6843400447427294,0.4137104506232024,0.639821029082774,0.7181208053691275,0.732662192393736,0.5950782997762863,0.40939597315436244,0.6319910514541387,0.7416107382550335,0.6621923937360179,0.7416107382550335,0.5973154362416108,0.35011185682326623,0.4888143176733781,0.30648769574944074,0.7094907407407407,0.738255033557047,0.24608501118568232,0.2505592841163311,0.8747203579418344,0.5302013422818792,0.639821029082774,0.5586907449209932,7.1684600000000005,"'-0.241076","'-0.0005275185995623632",.241,.394,8.7,11.6,29.46708463949843,88.7,110.5,91.5,104.6,38.9,26.5,12,30.9,0.49400900000000003,0.696449,0.800987,0.142702,17.3,.290,.379,.494,.383,5.3,24,53,33,4,114,13,121,907,280
Tim Elko,CHW,1B,26,219,197,894,0.7774049217002237,0.6868008948545862,0.6621923937360179,0.49189038031319915,0.8767337807606264,0.21796100990731865,0.802013422818792,0.8612975391498882,0.8780760626398211,0.412751677852349,0.2371364653243848,0.8769574944071589,0.9060402684563759,0.8355704697986577,0.9395973154362416,0.8612975391498882,0.21700223713646533,0.07494407158836688,0.14429530201342283,0.5833333333333334,0.31767337807606266,0.058165548098434,0.13870246085011187,0.30648769574944074,0.174496644295302,0.06935123042505593,0.23702031602708803,3.56411,"'-0.748433","'-0.003417502283105023",.257,.435,11.4,9.6,32.421052631578945,90.6,112.7,92.9,107.1,45.5,29.2,4,35,0.473154,0.629797,0.738351,0.15995499999999999,12,.289,.361,.472,.387,6.8,15,21,7,1,57,9,64,423,148
Luis De Los Santos,NYM,3B,27,154,127,569,0.8277404921700223,0.668903803131991,0.6599552572706935,0.5896252796420582,0.8199105145413871,0.46452540747842763,0.7136465324384788,0.7483221476510067,0.785234899328859,0.802013422818792,0.46308724832214765,0.8769574944071589,0.8713646532438478,0.7069351230425056,0.9317673378076062,0.8176733780760627,0.5559284116331096,0.13646532438478748,0.20917225950782997,0.2916666666666667,0.18791946308724833,0.6577181208053692,0.37583892617449666,0.40492170022371365,0.40492170022371365,0.8232662192393736,0.2765237020316027,4.1901,"'-0.225066","'-0.0014614675324675325",.247,.399,9.5,13.6,28.481012658227854,90.6,112.2,91.9,106.9,44.2,22.7,6,32.9,0.43233699999999997,0.602996,0.8633540000000001,0.130053,12.6,.260,.375,.441,.310,5.8,9,21,5,0,33,6,35,246,81
Buddy Kennedy,TOR,2B/3B,27,462,389,1737,0.6789709172259508,0.6868008948545862,0.6577181208053692,0.6563898210290828,0.5507829977628635,0.7635027165228507,0.668903803131991,0.5313199105145414,0.3534675615212528,0.7315436241610739,0.7472035794183445,0.7472035794183445,0.5201342281879194,0.7404921700223713,0.47874720357941836,0.6017897091722595,0.802013422818792,0.756152125279642,0.8557046979865772,0.2164351851851852,0.48769574944071586,0.7897091722595079,0.930648769574944,0.29977628635346754,0.3713646532438479,0.6263982102908278,0.7133182844243793,3.53551,"'-0.756616","'-0.0016376969696969695",.244,.359,4.2,12.8,23.606557377049178,89.5,109.1,92.1,102.8,39,18.2,16,20.5,0.41331,0.65725,0.885387,0.06917689999999999,20.3,.272,.374,.458,.312,2.8,13,59,31,1,106,13,84,743,152
Colby Thomas,ATH,OF,24,314,279,1188,0.37360178970917224,0.8266219239373602,0.6554809843400448,0.4342841163310962,0.5939597315436241,0.2788430808565037,0.2986577181208054,0.5749440715883669,0.7237136465324385,0.18568232662192394,0.09843400447427293,0.5111856823266219,0.6733780760626398,0.6252796420581656,0.9082774049217002,0.4865771812080537,0.18791946308724833,0.860178970917226,0.17002237136465326,0.9305555555555556,0.9888143176733781,0.27181208053691275,0.049217002237136466,0.49440715883668906,0.1297539149888143,0.9463087248322147,0.9796839729119639,4.7058,"'-1.2857399999999999","'-0.004094713375796179",.212,.366,8.6,7.3,36.0062893081761,87.9,110,91.1,106.4,36.6,30.3,18,33.9,0.561448,0.7955800000000001,0.805556,0.180976,30.5,.272,.344,.559,.347,5.1,16,23,25,2,76,17,95,667,226
Carlos Narváez,BOS,C,26,402,335,1665,0.610738255033557,0.569351230425056,0.6532438478747203,0.5181767337807606,0.651006711409396,0.42617449664429535,0.3982102908277405,0.45861297539149887,0.5346756152125279,0.8098434004474273,0.5436241610738255,0.7785234899328859,0.7416107382550335,0.7651006711409396,0.8008948545861297,0.7416107382550335,0.3724832214765101,0.62751677852349,0.2695749440715884,0.3657407407407408,0.2662192393736018,0.31543624161073824,0.40604026845637586,0.4161073825503356,0.6845637583892618,0.7639821029082774,0.7291196388261851,4.2653099999999995,0.427491,0.0010634104477611939,.222,.344,6.4,13.7,26.87927107061504,89.7,110.5,92.3,105.2,42.5,26.1,14,31.6,0.44023999999999996,0.617684,0.814516,0.126126,20.5,.254,.368,.412,.332,3.7,15,55,20,0,85,11,105,734,232
