Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Contact Quality,Max Velo,xwOBA,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs,Swing%,Z-Swing%,Z-Contact%,SwStr%
Luis Gastelum,STL,RP,24,91,74,366,.326,.322,0.4824120603015075,0.5689380278702219,0.7763819095477388,0.4604221635883905,0.4158291457286432,0.5251256281407035,0.5741206030150754,0.7726130653266332,0.3907035175879397,0.5879396984924623,0.9422110552763819,0.8165829145728644,0.2889447236180904,0.6984924623115578,0.3542713567839196,0.4960422163588391,0.6532663316582915,0.4271356783919598,0.3743718592964824,.227,.336,3.6,13.2,27.683615819209038,84,30.9,19.8,9.1,24.8,.216,.356,.324,.259,2.1978021978021984,2,12,2,0,16,2,18,165,41,45.08196721311475,61.375661375661366,82.75862068965517,11.202185792349727
Jack Ralston,MIA,RP,28,86,75,353,.248,.209,0.4798994974874372,0.7260997158174337,0.8621231155778895,0.5448548812664907,0.9208542713567839,0.9133165829145728,0.8831658291457286,0.6909547738693468,0.4321608040201005,0.24623115577889448,0.9170854271356784,0.957286432160804,0.9334170854271356,0.3241206030150754,0.949748743718593,0.25725593667546176,0.9472361809045227,0.9798994974874372,0.9020100502512562,.165,.255,4.5,12.8,23.308270676691734,84.4,22.7,36,15.4,39.5,.133,.244,.173,.209,2.3255813953488373,2,11,0,0,10,1,31,147,58,41.643059490084994,52.72727272727272,66.3793103448276,16.430594900849858
Caden Dana,LAA,SP,22,68,60,293,.318,.298,0.47738693467336685,0.3195078846298334,0.17964824120603015,0.6431398416886543,0.4748743718592965,0.6331658291457286,0.20351758793969849,0.07160804020100503,0.621859296482412,0.06532663316582915,0.21733668341708542,0.22613065326633167,0.48743718592964824,0.0728643216080402,0.11683417085427136,0.2387862796833773,0.29020100502512564,0.1721105527638191,0.09547738693467336,.215,.434,13.3,10.3,18.58974358974359,90.3,44.4,23.5,20.3,19,.183,.269,.400,.195,8.823529411764708,6,7,4,0,11,3,16,121,23,41.29692832764505,67.15328467153284,86.95652173913044,7.8498293515358375
Robinson Ortiz,SEA,RP,26,66,53,284,.306,.249,0.4748743718592965,0.6603294617325856,0.891645728643216,0.6701846965699209,0.5791457286432161,0.7022613065326633,0.8630653266331658,0.8316582914572864,0.18090452261306533,0.5703517587939698,0.957286432160804,0.914572864321608,0.6030150753768844,0.7839195979899497,0.2675879396984925,0.183377308707124,0.9271356783919598,0.3379396984924623,0.1884422110552764,.206,.266,2.9,18.2,27.397260273972602,83.6,26.5,25.8,7.4,23.7,.151,.318,.151,.222,1.5151515151515151,1,12,0,0,8,0,17,114,27,40.14084507042253,53.62318840579711,83.7837837837838,9.507042253521126
Marc Church,TEX,RP,25,53,41,211,.369,.489,0.4723618090452261,0.45874795039401056,0.7490577889447237,0.854221635883905,0.16080402010050251,0.27386934673366836,0.4007537688442211,0.8115577889447236,0.09296482412060302,0.2663316582914573,0.8165829145728644,0.9673366834170855,0.16457286432160803,0.21105527638190955,0.4849246231155779,0.6715039577836411,0.005025125628140704,0.5590452261306532,0.592964824120603,.254,.375,3.1,20.8,23.728813559322035,86.2,21.9,17,17.4,27,.366,.509,.610,.433,1.8867924528301887,1,11,4,0,15,2,9,100,27,47.39336492890995,77.4193548387097,80.55555555555556,12.796208530805686
Griff McGarry,LAD,RP,26,59,40,260,.333,.355,0.46984924623115576,0.6198223969451478,0.7581658291457286,0.6853562005277045,0.35678391959798994,0.9447236180904522,0.9773869346733668,0.9547738693467337,0.010050251256281407,0.010050251256281407,0.5477386934673367,0.5527638190954773,0.6796482412060302,0.8530150753768844,0.8655778894472361,0.017150395778364115,0.9020100502512562,0.8417085427135679,0.31909547738693467,.158,.197,0,30.5,14.379084967320258,88.3,37.5,27.1,6.1,34.6,.175,.441,.250,.261,0,0,18,0,0,7,1,16,81,28,31.153846153846153,55.14018691588785,74.57627118644069,10.769230769230768
Sam Benschoter,CIN,SP,28,99,91,376,.316,.411,0.46733668341708545,0.4638711366860689,0.2914572864321608,0.7209762532981531,0.4849246231155779,0.1922110552763819,0.2914572864321608,0.45603015075376885,0.8618090452261307,0.8680904522613065,0.15201005025125627,0.2663316582914573,0.30904522613065327,0.5577889447236181,0.4057788944723618,0.7401055408970977,0.7751256281407035,0.4020100502512563,0.5326633165829145,.265,.406,7,7.1,32.41379310344827,91,43.7,20.2,11.4,25.8,.341,.384,.560,.397,5.05050505050505,5,7,8,0,31,4,20,182,47,48.40425531914894,58.441558441558435,82.96296296296295,12.5
Lucas Braun,ATL,SP,24,131,117,515,.319,.322,0.4648241206030151,0.41428006346596663,0.42430904522613067,0.2816622691292876,0.46984924623115576,0.2449748743718593,0.36432160804020103,0.5376884422110553,0.8291457286432161,0.7638190954773869,0.34673366834170855,0.4484924623115578,0.11683417085427136,0.3731155778894472,0.19472361809045227,0.8047493403693932,0.07537688442211055,0.14321608040201006,0.33542713567839194,.259,.387,6.2,7.6,30.215827338129497,89.5,39.2,16,14.8,22,.256,.328,.385,.287,4.580152671755725,6,10,6,0,30,3,21,254,56,49.32038834951457,71.72995780590719,87.64705882352942,10.87378640776699
Yu-Min Lin,ARI,SP,22,135,114,534,.341,.356,0.4623115577889447,0.39346855208319526,0.48837939698492466,0.3660949868073879,0.29396984924623115,0.21482412060301506,0.36432160804020103,0.7876884422110553,0.2964824120603015,0.5477386934673367,0.4648241206030151,0.33668341708542715,0.26884422110552764,0.5414572864321608,0.23869346733668342,0.38060686015831136,0.5062814070351759,0.12311557788944724,0.2562814070351759,.263,.387,3.4,14.8,27.2108843537415,88.8,41.6,19.3,11.7,23.3,.289,.393,.386,.364,2.2222222222222223,3,20,8,0,33,1,26,232,54,43.44569288389513,63.33333333333333,88.1578947368421,10.112359550561797
Trenton Denholm,CLE,SP,26,158,140,563,.296,.355,0.45979899497487436,0.5188701864644242,0.5728643216080402,0.4802110817941953,0.6608040201005025,0.6231155778894473,0.40954773869346733,0.3165829145728643,0.7223618090452262,0.4334170854271357,0.8027638190954773,0.7625628140703518,0.314070351758794,0.5263819095477387,0.17462311557788945,0.4973614775725594,0.8241206030150754,0.5804020100502513,0.19597989949748743,.216,.373,8.3,8.9,25.791855203619914,86.4,33,20.3,12,21.3,.271,.342,.464,.301,5.69620253164557,9,14,4,1,38,7,32,254,54,45.115452930728246,57.602339181286546,80.20304568527919,9.591474245115453
Braxton Garrett,MIA,SP,28,119,95,467,.302,.238,0.457286432160804,0.6642328286109528,0.6991206030150754,0.26978891820580475,0.6092964824120602,0.8015075376884422,0.7185929648241206,0.5527638190954773,0.44221105527638194,0.7412060301507538,0.7814070351758794,0.7437185929648241,0.6168341708542714,0.8228643216080402,0.8706030150753769,0.3627968337730871,0.8969849246231156,0.8567839195979899,0.8065326633165829,.188,.306,6.1,12.6,29.864253393665162,86.6,33.3,26.1,6.8,34.7,.105,.269,.200,.111,3.361344537815126,4,15,0,0,10,3,31,202,70,43.25481798715203,55.28455284552846,74.26470588235293,14.989293361884368
Joey Estes,ATH,SP,24,162,139,657,.374,.358,0.4547738693467337,0.3188783627902043,0.3834798994974874,0.5112137203166227,0.14824120603015076,0.09170854271356783,0.1092964824120603,0.43844221105527637,0.4510050251256281,0.3944723618090452,0.5829145728643216,0.40326633165829145,0.15201005025125627,0.22989949748743718,0.314070351758794,0.6530343007915568,0.1407035175879397,0.6256281407035176,0.3944723618090452,.286,.473,7.1,12.3,25.147928994082843,88.1,40.7,16.7,17.2,24.3,.252,.352,.453,.278,4.938271604938271,8,20,9,2,35,5,27,309,75,47.03196347031963,70.21943573667711,79.46428571428571,11.415525114155251
Logan Allen,CLE,SP,27,147,129,606,.272,.330,0.45226130653266333,0.532634588951795,0.44597989949748745,0.2559366754617414,0.8379396984924623,0.792713567839196,0.7160804020100503,0.3379396984924623,0.49748743718592964,0.6934673366834171,0.34673366834170855,0.38316582914572866,0.7273869346733668,0.4798994974874372,0.3228643216080402,0.31266490765171506,0.9773869346733668,0.5527638190954773,0.2864321608040201,.189,.307,8,11.6,29.257641921397386,89.5,40.9,27.9,12.9,24.4,.240,.327,.411,.318,4.761904761904762,7,17,10,0,31,4,41,258,63,42.574257425742566,50.663129973474796,80.62827225130891,10.396039603960396
Brenan Hanifee,DET,RP,27,49,43,177,.332,.329,0.44974874371859297,0.50549636926939,0.2440326633165829,0.7631926121372031,0.3706030150753769,0.30904522613065327,0.2638190954773869,0.21733668341708542,0.6331658291457286,0.9271356783919598,0.40326633165829145,0.09170854271356783,0.5515075376884422,0.9434673366834171,0.5917085427135679,0.7948548812664907,0.44095477386934673,0.9195979899497487,0.7537688442211056,.251,.416,10,10.2,34.44444444444444,89.1,50,24.5,1,28.7,.256,.327,.419,.323,6.1224489795918355,3,5,2,1,11,1,12,87,25,49.152542372881356,64.36781609195403,71.42857142857143,14.124293785310734
Ryan Fernandez,STL,RP,27,44,41,186,.335,.268,0.4472361809045226,0.46461722641350994,0.2964824120603015,0.737467018469657,0.3278894472361809,0.13316582914572864,0.15577889447236182,0.46984924623115576,0.8881909547738693,0.9798994974874372,0.21733668341708542,0.34296482412060303,0.6922110552763819,0.15326633165829145,0.47738693467336685,0.8522427440633246,0.32914572864321606,0.11809045226130653,0.678391959798995,.276,.449,6.9,6.8,38.532110091743114,90.3,41.4,27.3,18.3,26.9,.220,.273,.317,.286,4.545454545454546,2,3,1,0,9,1,12,93,25,50,66.23376623376622,88.23529411764706,13.44086021505376
Brandon Neeck,PIT,RP,26,42,35,176,.322,.314,0.44472361809045224,0.4168619593128351,0.11337939698492462,0.40435356200527706,0.4484924623115578,0.8304020100502513,0.3316582914572864,0.03768844221105527,0.3241206030150754,0.8140703517587939,0.0364321608040201,0.04773869346733668,0.9522613065326633,0.0829145728643216,0.6922110552763819,0.14643799472295516,0.9824120603015075,0.02763819095477387,0.45979899497487436,.184,.397,15.8,14.3,31.31313131313132,93,52.6,38.1,20,30.4,.200,.333,.343,.333,7.142857142857142,3,6,0,1,7,1,16,69,21,39.20454545454545,49.35064935064935,92.10526315789473,11.931818181818182
Kyle Nicolas,CIN,RP,27,49,40,193,.323,.416,0.44221105527638194,0.5513578225339538,0.6312814070351759,0.9492084432717678,0.4396984924623116,0.5100502512562815,0.6633165829145728,0.48743718592964824,0.16834170854271358,0.04271356783919598,0.7650753768844221,0.6092964824120602,0.3203517587939699,0.7738693467336684,0.8869346733668342,0.17282321899736147,0.5791457286432161,0.9459798994974874,0.7412060301507538,.228,.319,6.7,18.4,17.525773195876287,86.7,36.7,20.4,7.5,35.1,.325,.449,.475,.414,4.081632653061225,2,9,3,0,13,1,10,77,27,39.89637305699482,62.5,70,13.989637305699482
Marques Johnson,SFG,RP,25,73,57,303,.256,.266,0.4396984924623116,0.6531475539527011,0.9428391959798994,0.40435356200527706,0.8907035175879398,0.9836683417085427,0.9698492462311558,0.8693467336683417,0.10804020100502512,0.25125628140703515,0.9422110552763819,0.9899497487437185,0.47110552763819097,0.4798994974874372,0.47738693467336685,0.4353562005277045,0.17336683417085427,0.23366834170854273,0.4547738693467337,.130,.200,2.4,20.5,23.49397590361446,84,17.1,23.3,12.9,26.9,.158,.329,.193,.220,1.3698630136986298,1,15,2,0,9,0,17,134,36,44.224422442244226,69.34306569343065,85.26315789473685,11.881188118811881
Ethan Bosacker,KCR,SP,25,74,60,306,.330,.387,0.4371859296482412,0.4983763363873015,0.6655150753768844,0.15765171503957784,0.3869346733668342,0.542713567839196,0.46733668341708545,0.32537688442211055,0.2449748743718593,0.4849246231155779,0.9296482412060302,0.9396984924623115,0.13442211055276382,0.7989949748743719,0.5678391959798995,0.3087071240105541,0.5791457286432161,0.7701005025125628,0.48743718592964824,.225,.360,8.2,16.2,26.470588235294123,84.3,24.5,16.2,7.2,28.5,.250,.378,.500,.244,5.405405405405406,4,12,3,0,15,4,12,130,37,42.48366013071895,62.5,76.47058823529412,12.091503267973854
Sean Sullivan,COL,SP,23,172,152,682,.294,.361,0.43467336683417085,0.45679530015954883,0.5891959798994975,0.0870712401055409,0.6683417085427136,0.4861809045226131,0.4849246231155779,0.4082914572864322,0.7022613065326633,0.7525125628140703,0.6520100502512562,0.8115577889447236,0.24246231155778894,0.08542713567839195,0.10050251256281408,0.6846965699208444,0.7713567839195979,0.20854271356783918,0.15326633165829145,.230,.354,7.4,9.3,30,87.7,31.1,18.6,19.9,18.8,.283,.349,.474,.316,5.232558139534883,9,16,9,1,43,6,32,325,61,47.65395894428153,58.53080568720379,85.82995951417004,8.944281524926687
Austin Peterson,CLE,SP,26,44,39,180,.302,.281,0.4321608040201005,0.5497396834657015,0.7066582914572864,0.3845646437994723,0.6092964824120602,0.5251256281407035,0.49120603015075376,0.46984924623115576,0.8881909547738693,0.7060301507537688,0.9685929648241206,0.8969849246231156,0.44221105527638194,0.12688442211055276,0.08793969849246232,0.16029023746701848,0.9547738693467337,0.13819095477386933,0.0678391959798995,.227,.353,6.9,6.8,29.411764705882355,83,27.6,22.7,18.8,18.3,.205,.295,.308,.250,4.545454545454546,2,3,1,0,8,1,10,71,13,39.444444444444436,52.564102564102576,87.8048780487805,7.222222222222222
Philip Abner,ARI,RP,24,49,41,179,.274,.262,0.4296482412060301,0.5482005453830278,0.8005653266331658,0.11609498680738785,0.8253768844221105,0.3278894472361809,0.7399497487437185,0.9547738693467337,0.785175879396985,0.12060301507537688,0.6846733668341709,0.8228643216080402,0.23115577889447236,0.7110552763819096,0.25879396984924624,0.8245382585751979,0.022613065326633167,0.5590452261306532,0.44472361809045224,.249,.301,0,8.2,20.48192771084337,87.4,30.6,18.4,8.8,23.6,.244,.292,.293,.286,0,0,4,2,0,10,0,9,89,21,49.72067039106145,75,80.55555555555556,11.731843575418994
Skylar Hales,STL,RP,24,73,59,286,.312,.368,0.4271356783919598,0.5649296946473794,0.7380653266331658,0.8344327176781002,0.5376884422110553,0.6419597989949749,0.7977386934673367,0.45603015075376885,0.22989949748743718,0.06281407035175879,0.9296482412060302,0.7688442211055276,0.47110552763819097,0.9057788944723618,0.14321608040201006,0.20976253298153036,0.6030150753768844,0.44221105527638194,0.12311557788944724,.214,.287,7,16.4,18.571428571428573,84.3,32.6,23.3,3.9,20.5,.288,.411,.390,.366,4.10958904109589,3,12,0,0,17,2,17,117,24,40.90909090909091,62.328767123287676,82.41758241758241,8.391608391608392
Trace Bright,BAL,SP,25,38,29,143,.369,.461,0.42462311557788945,0.32848665049080056,0.3706030150753769,0.5448548812664907,0.16080402010050251,0.2600502512562814,0.2675879396984925,0.6909547738693468,0.16834170854271358,0.4949748743718593,0.1407035175879397,0.38316582914572866,0.36055276381909546,0.2562814070351759,0.2135678391959799,0.3720316622691293,0.45979899497487436,0.4082914572864322,0.21105527638190955,.256,.414,4.5,18.4,26.58227848101265,91.1,40.9,21.1,16.7,22.6,.379,.500,.552,.476,2.631578947368421,1,7,2,0,11,1,8,62,14,43.35664335664335,64.0625,82.92682926829268,9.79020979020979
Cameron Foster,BAL,RP,27,49,42,198,.350,.481,0.4221105527638191,0.38925967789696064,0.08699748743718594,0.8344327176781002,0.2537688442211055,0.4748743718592965,0.0728643216080402,0.031407035175879394,0.6331658291457286,0.8329145728643216,0.12311557788944724,0.12060301507537688,0.6407035175879398,0.13442211055276382,0.5188442211055276,0.5725593667546174,0.8366834170854272,0.157035175879397,0.5678391959798995,.231,.494,16.1,10.2,31.818181818181817,91.3,48.4,26.5,18.7,27.5,.357,.408,.762,.429,10.20408163265306,5,5,4,2,15,3,13,91,25,45.95959595959596,57.27272727272727,87.30158730158729,12.626262626262625
Michael Sansone,FA,SP,26,64,55,229,.350,.321,0.41959798994974873,0.35972877801496494,0.37562814070351763,0.042875989445910284,0.2537688442211055,0.21482412060301506,0.14949748743718594,0.43844221105527637,0.5753768844221105,0.907035175879397,0.7035175879396985,0.21105527638190955,0.3944723618090452,0.04773869346733668,0.37814070351758794,0.8304749340369393,0.37185929648241206,0.48743718592964824,0.5753768844221105,.263,.450,7.1,10.9,33.628318584070804,87.3,45.2,21.9,22.1,25.4,.236,.328,.382,.275,4.6875,3,7,2,0,13,2,14,114,29,49.78165938864629,65.51724137931035,81.57894736842105,12.663755458515285
Joander Suarez,NYM,SP,26,44,35,190,.333,.452,0.41708542713567837,0.3328618134648617,0.17619346733668342,0.4604221635883905,0.35678391959798994,0.6507537688442211,0.36432160804020103,0.11055276381909548,0.18090452261306533,0.24120603015075376,0.04271356783919598,0.1871859296482412,0.6922110552763819,0.22989949748743718,0.47738693467336685,0.21899736147757254,0.6959798994974874,0.3542713567839196,0.3542713567839196,.213,.387,12.5,18.2,23.232323232323232,92.9,45.8,27.3,17.2,26.9,.314,.432,.629,.381,6.8181818181818175,3,8,2,0,11,3,12,78,21,41.05263157894737,60.439560439560445,83.63636363636363,11.052631578947368
Andrew Walling,PHI,SP,26,57,43,242,.389,.440,0.41457286432160806,0.4107018160282503,0.3558417085427136,0.737467018469657,0.0942211055276382,0.3592964824120603,0.23743718592964824,0.36432160804020103,0.038944723618090454,0.16834170854271358,0.7814070351758794,0.04020100502512563,0.7361809045226131,0.9371859296482412,0.4334170854271357,0.14907651715039574,0.628140703517588,0.27261306532663315,0.27889447236180903,.245,.422,7.7,24.6,21.897810218978105,86.6,53.8,28.1,1.5,26.3,.302,.474,.512,.440,3.5087719298245608,2,14,3,0,13,2,16,95,25,39.256198347107436,61.904761904761905,84.61538461538461,10.330578512396695
Yerry De los Santos,NYY,SP,28,69,59,256,.290,.284,0.4120603015075377,0.5723853436045664,0.5028266331658291,0.7480211081794196,0.7022613065326633,0.49748743718592964,0.6243718592964824,0.45603015075376885,0.6444723618090452,0.4007537688442211,0.2701005025125628,0.6608040201005025,0.6168341708542714,0.8454773869346733,0.4020100502512563,0.3139841688654353,0.678391959798995,0.3103015075376884,0.3454773869346734,.229,.326,7,10.1,25.190839694656486,89.9,34.9,26.1,6.3,25.7,.220,.309,.305,.293,4.3478260869565215,3,7,2,0,13,1,18,109,28,42.578125,60.8,84.21052631578947,10.9375
Ryan Rolison,CHC,RP,28,36,31,154,.307,.355,0.40954773869346733,0.7111119029624818,0.9152010050251256,0.6589709762532981,0.5741206030150754,0.2449748743718593,0.7550251256281407,0.9547738693467337,0.3454773869346734,0.3806532663316583,0.9761306532663316,0.9748743718592965,0.8052763819095478,0.964824120603015,0.8982412060301508,0.2532981530343008,0.4849246231155779,0.7776381909547738,0.7989949748743719,.259,.297,0,13.9,25,82.5,20,30.6,0.2,35.9,.290,.389,.387,.450,0,0,5,3,0,9,0,11,64,23,41.558441558441565,63.63636363636363,76.19047619047619,14.935064935064936
Luke Little,CHC,RP,25,61,42,246,.366,.361,0.40703517587939697,0.5118465568829195,0.535175879396985,0.5831134564643801,0.18216080402010051,0.75,0.792713567839196,0.7876884422110553,0.038944723618090454,0.3806532663316583,0.21733668341708542,0.34296482412060303,0.4585427135678392,0.9698492462311558,0.6381909547738693,0.24934036939313986,0.5226130653266332,0.36055276381909546,0.5025125628140703,.200,.288,3.4,24.6,25,90.3,41.4,23,"'-0.6",29.4,.214,.443,.286,.310,1.639344262295082,1,15,3,0,9,0,14,102,30,41.46341463414634,63.20754716981133,83.5820895522388,12.19512195121951
Brendan Cellucci,TOR,RP,27,50,41,208,.297,.402,0.4045226130653266,0.6250983368911399,0.5188442211055276,0.6431398416886543,0.6545226130653267,0.8492462311557789,0.6595477386934674,0.2675879396984925,0.2550251256281407,0.6331658291457286,0.7650753768844221,0.38316582914572866,0.8505025125628141,0.9484924623115578,0.5917085427135679,0.2678100263852243,0.7010050251256281,0.5201005025125628,0.4723618090452261,.182,.320,9.1,16,28.33333333333333,86.7,40.9,32,0.9,28.7,.317,.420,.488,.458,4,2,8,1,0,13,2,16,87,25,41.82692307692308,60.22727272727273,81.13207547169812,12.019230769230768
Tyler Uberstine,BOS,SP,26,42,34,174,.304,.265,0.4020100502512563,0.5451269650804595,0.9249371859296482,0.5277044854881267,0.5904522613065326,0.7173366834170855,0.8241206030150754,0.9547738693467337,0.3241206030150754,0.031407035175879394,0.9761306532663316,0.9447236180904522,0.38316582914572866,0.09296482412060302,0.17462311557788945,0.3496042216358839,0.25879396984924624,0.6658291457286433,0.1658291457286432,.205,.277,0,14.3,16.666666666666664,82.5,24,21.4,19.6,21.3,.176,.333,.176,.240,0,0,6,0,0,6,0,9,75,16,43.103448275862064,67.77777777777779,78.68852459016394,9.195402298850574
Jonathan Pintaro,NYM,RP,28,91,78,372,.276,.288,0.39949748743718594,0.6153082916782683,0.5370603015075377,0.7480211081794196,0.8165829145728644,0.6922110552763819,0.7751256281407035,0.8957286432160804,0.4685929648241206,0.25879396984924624,0.23492462311557788,0.24246231155778894,0.8819095477386935,0.6155778894472361,0.7537688442211056,0.366754617414248,0.16834170854271358,0.3379396984924623,0.7085427135678392,.207,.294,2,12.1,23.58490566037736,90.1,44,33,10.7,31.7,.218,.308,.321,.327,1.0989010989010992,1,11,5,0,17,1,30,161,51,43.27956989247311,69.375,83.7837837837838,13.709677419354836
CJ Van Eyk,TOR,SP,27,140,123,560,.327,.338,0.3969849246231156,0.4654641390770918,0.5135050251256281,0.3845646437994723,0.4082914572864322,0.2449748743718593,0.33542713567839194,0.4082914572864322,0.7022613065326633,0.6708542713567839,0.5477386934673367,0.7625628140703518,0.38316582914572866,0.3241206030150754,0.41331658291457285,0.6200527704485488,0.8040201005025126,0.4183417085427136,0.5,.259,.396,7.4,9.3,28.899082568807334,88.3,33,21.4,15.4,26.1,.276,.357,.390,.355,5,7,13,7,2,34,1,30,261,68,46.60714285714286,57.894736842105274,82.82828282828281,12.142857142857142
Tanner Burns,CLE,RP,27,80,68,327,.324,.288,0.3944723618090452,0.4473433570667762,0.3417085427135679,0.737467018469657,0.42839195979899497,0.3869346733668342,0.4798994974874372,0.3165829145728643,0.35678391959798994,0.44221105527638194,0.3128140703517588,0.25753768844221103,0.5615577889447236,0.5263819095477387,0.5615577889447236,0.35092348284960423,0.5653266331658291,0.8190954773869347,0.5050251256281407,.241,.356,8.3,13.8,25.86206896551724,89.7,43.8,25,12,28.4,.206,.325,.279,.277,5,4,11,2,0,14,1,20,141,40,43.119266055045884,62.74509803921568,75,12.232415902140673
Juan Sanchez,SFG,RP,25,39,26,177,.357,.438,0.39195979899497485,0.524043922338164,0.8994974874371859,0.4254617414248021,0.2198492462311558,0.8668341708542714,0.9057788944723618,0.9547738693467337,0.007537688442211055,0.007537688442211055,0.8479899497487438,0.8894472361809045,0.32663316582914576,0.06030150753768844,0.7763819095477387,0.03364116094986808,0.7751256281407035,0.9296482412060302,0.314070351758794,.178,.247,0,30.8,14.000000000000002,85.8,27.8,20.5,21.2,32.2,.269,.513,.423,.353,0,0,12,1,0,7,1,8,59,19,33.33333333333333,58.441558441558435,71.1111111111111,10.734463276836157
Nolan Hoffman,PHI,RP,28,47,41,217,.216,.241,0.38944723618090454,0.7989808872860342,0.9035804020100503,0.40435356200527706,0.9748743718592965,0.9798994974874372,0.9874371859296482,0.6670854271356784,0.6017587939698492,0.6959798994974874,0.9623115577889447,0.9974874371859297,0.9711055276381909,0.7324120603015075,0.6130653266331658,0.3337730870712401,0.6884422110552764,0.4396984924623116,0.5251256281407035,.140,.191,4.8,10.6,29.268292682926827,83.3,14.3,40.4,8.3,29,.171,.277,.220,.318,2.127659574468085,1,5,2,0,7,0,19,93,27,42.857142857142854,60.63829787234043,82.45614035087719,12.442396313364055
Jacob Webb,PIT,RP,26,95,76,387,.389,.386,0.3869346733668342,0.3777468034985835,0.3128140703517588,0.6246701846965699,0.0942211055276382,0.20100502512562815,0.08542713567839195,0.08165829145728644,0.36683417085427134,0.5992462311557789,0.49874371859296485,0.585427135678392,0.5339195979899497,0.1407035175879397,0.7211055276381909,0.3740105540897098,0.41959798994974873,0.6733668341708543,0.6758793969849246,.264,.484,13,13.7,27.80269058295964,88.6,37,24.2,18.6,31,.263,.400,.461,.333,7.368421052631577,7,13,4,1,20,3,23,168,52,43.41085271317829,64.63414634146342,78.30188679245283,13.436692506459947
Trent Harris,SFG,RP,27,54,46,228,.356,.393,0.3844221105527638,0.4404429248264187,0.38976130653266333,0.6081794195250659,0.22738693467336685,0.10678391959798995,0.1708542713567839,0.29020100502512564,0.4108040201005025,0.7060301507537688,0.6017587939698492,0.4962311557788945,0.5251256281407035,0.5263819095477387,0.6155778894472361,0.5013192612137203,0.5891959798994975,0.699748743718593,0.6381909547738693,.283,.441,8.8,13,29.411764705882355,88,38.2,24.1,12,29.1,.326,.407,.478,.406,5.5555555555555545,3,7,1,0,15,2,13,103,30,45.17543859649122,62.38532110091744,77.94117647058823,13.157894736842106
Jack Little,DET,SP,28,68,58,266,.334,.345,0.38190954773869346,0.435287419949351,0.4968592964824121,0.40435356200527706,0.3391959798994975,0.23115577889447236,0.3241206030150754,0.878140703517588,0.4836683417085427,0.45979899497487436,0.3128140703517588,0.4723618090452261,0.4057788944723618,0.24748743718592964,0.664572864321608,0.6226912928759895,0.40954773869346733,0.6909547738693468,0.7286432160804021,.261,.400,2.3,11.8,26.190476190476193,89.7,38.6,22.1,17,29.8,.259,.338,.448,.286,1.4705882352941175,1,8,2,0,15,3,15,124,37,46.61654135338347,65,78.02197802197803,13.909774436090224
Sawyer Gipson-Long,DET,SP,28,87,78,304,.330,.355,0.3793969849246231,0.5219589592642192,0.4082914572864322,0.26978891820580475,0.3869346733668342,0.29773869346733667,0.1934673366834171,0.24371859296482412,0.8793969849246231,0.9698492462311558,0.5829145728643216,0.6130653266331658,0.23115577889447236,0.7474874371859297,0.8479899497487438,0.8522427440633246,0.2864321608040201,0.3806532663316583,0.9170854271356784,.252,.437,9.5,6.9,37.988826815642454,88.1,36.5,18.4,8,34.2,.269,.333,.474,.288,6.896551724137932,6,6,4,0,21,4,16,152,52,50,67.2,83.33333333333334,17.105263157894736
Pete Hansen,STL,SP,25,65,58,244,.288,.316,0.3768844221105528,0.5645322036744851,0.7785804020100503,0.11609498680738785,0.7211055276381909,0.3278894472361809,0.6331658291457286,0.7135678391959799,0.7110552763819096,0.7261306532663316,0.8379396984924623,0.9296482412060302,0.23743718592964824,0.6658291457286433,0.15452261306532664,0.3786279683377309,0.4321608040201005,0.032663316582914576,0.15577889447236182,.249,.325,4.3,9.2,29.72972972972973,86,25.5,18.5,9.5,20.8,.276,.338,.362,.340,3.0769230769230766,2,6,3,1,16,0,12,106,22,43.442622950819676,64.58333333333334,91.93548387096773,9.016393442622949
Jean Cabrera,PHI,SP,24,138,116,557,.363,.413,0.3743718592964824,0.33715410827223186,0.41300251256281406,0.4604221635883905,0.1884422110552764,0.09170854271356783,0.22738693467336685,0.5226130653266332,0.35678391959798994,0.31155778894472363,0.38316582914572866,0.5188442211055276,0.08793969849246232,0.42839195979899497,0.4685929648241206,0.2506596306068601,0.5188442211055276,0.33040201005025127,0.36180904522613067,.286,.425,6.3,13.8,24.35897435897436,89.2,37.9,15.2,13.8,26.8,.336,.431,.500,.387,4.3478260869565215,6,19,8,1,39,3,21,231,62,41.4721723518851,63.265306122448976,83.87096774193549,11.131059245960502
