Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Power,Discipline,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,Speed,wBsR/PA,Pull,Pull Air,Spd,wBsR,wBsR/PA,xBA,xSLG,Barrels,BB%,Chase%,EV,Max EV,50th% EV,90th% EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,PullAir%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs
Antonio Pimentel,PIT,2B/SS,20,83,74,324,0.17985611510791366,0.22302158273381295,0.5971223021582733,0.48696043165467623,0.2705035971223021,0.6834532374100719,0.302158273381295,0.20503597122302158,0.26258992805755393,0.3237410071942446,0.4244604316546763,0.302158273381295,0.18705035971223022,0.35611510791366907,0.3381294964028777,0.39568345323741005,0.6402877697841727,0.4244604316546763,0.9424460431654677,0.7165775401069518,0.8201438848920863,0.7553956834532374,0.8776978417266187,0.7482014388489209,0.9640287769784173,0.03985507246376811,0.3381294964028777,6.9174,1.7208,0.020732530120481932,.188,.240,1.9,9.6,26.923076923076927,85,103.9,87.1,100.6,32.1,24.1,8.4,17.4,49.69135802469136,70.83333333333334,84.87394957983193,8.641975308641975,10.5,.203,.289,.284,.264,1.2048192771084338,1,8,3,0,15,1,20,161,28
Bryan Acuña,MIN,3B/SS,20,46,36,211,0.5071942446043165,0.8705035971223022,0.5899280575539568,0.4613309352517986,0.21510791366906473,0.6284686536485099,0.5899280575539568,0.2158273381294964,0.11870503597122302,0.920863309352518,0.8633093525179856,0.16906474820143885,0.35611510791366907,0.02877697841726619,0.6330935251798561,0.2158273381294964,0.2733812949640288,0.3776978417266187,0.7589928057553957,0.13368983957219252,0.28776978417266186,0.4460431654676259,0.8489208633093526,0.4316546762589928,0.7410071942446043,0.007246376811594203,0.24100719424460432,4.99375,0.196022,0.004261347826086956,.216,.248,0,19.6,17.69911504424779,83.8,105.3,79.7,103.5,27.3,32.6,7.7,24.1,37.44075829383886,60.204081632653065,77.96610169491525,9.00473933649289,9.1,.333,.457,.361,.545,0,0,9,1,0,12,0,15,79,19
Yoffry Solano,MIA,2B,21,34,29,113,0.802158273381295,0.18705035971223022,0.5827338129496403,0.5607014388489209,0.41798561151079144,0.7040082219938334,0.960431654676259,0.6258992805755396,0.11870503597122302,0.658273381294964,0.5251798561151079,0.5719424460431655,0.050359712230215826,0.6798561151079137,0.08633093525179857,0.7230215827338129,0.6474820143884892,0.007194244604316547,0.9820143884892086,0.3048128342245989,0.18705035971223022,0.9496402877697842,0.9784172661870504,0.18345323741007194,0.4172661870503597,0.3333333333333333,0.5215827338129496,2.6428599999999998,"'-0.0709489","'-0.0020867323529411767",.276,.329,0,14.7,25.45454545454545,87.9,101.8,91.2,97.7,42.9,23.5,"'-12.4",14.9,41.592920353982294,56.896551724137936,90.9090909090909,6.1946902654867255,14.3,.172,.294,.241,.238,0,0,5,2,0,5,0,8,47,7
Robert Phelps,PHI,2B/3B/SS,22,87,65,339,0.8165467625899281,0.7266187050359713,0.5755395683453237,0.5555305755395683,0.33597122302158267,0.7055498458376156,0.5287769784172662,0.2805755395683453,0.3129496402877698,0.9280575539568345,0.8345323741007195,0.420863309352518,0.2949640287769784,0.2949640287769784,0.46402877697841727,0.37050359712230213,0.6115107913669064,0.29856115107913667,0.8525179856115108,0.032085561497326213,0.007194244604316547,0.7338129496402878,0.9712230215827338,0.6258992805755396,0.37410071942446044,0.7246376811594203,0.7769784172661871,6.14307,"'-0.221098","'-0.0025413563218390804",.211,.256,2.3,20.7,18.857142857142858,86.3,104.9,86.6,101.7,31.8,25.3,6,20,32.448377581120944,46.95121951219512,84.4155844155844,6.489675516224189,20.5,.215,.402,.323,.302,1.1494252873563218,1,18,4,0,14,1,22,110,22
Hans Montero,NYY,3B/SS,22,118,97,458,0.6546762589928058,0.8561151079136691,0.5683453237410072,0.6191546762589928,0.6309352517985611,0.5719424460431654,0.43884892086330934,0.6834532374100719,0.5899280575539568,0.6870503597122302,0.6618705035971223,0.6834532374100719,0.35611510791366907,0.7697841726618705,0.4352517985611511,0.841726618705036,0.5251798561151079,0.697841726618705,0.4856115107913669,0.4759358288770054,0.5683453237410072,0.579136690647482,0.49640287769784175,0.9568345323741008,0.8920863309352518,0.7572463768115942,0.8093525179856115,8.83175,1.40551,0.011911101694915254,.204,.336,6.1,15.3,23.00884955752212,88.8,105.3,92.3,101.5,47,27.1,14.3,29.6,44.978165938864635,66.3793103448276,81.16883116883116,13.31877729257642,21.2,.268,.390,.443,.385,3.3898305084745757,4,18,6,4,26,1,32,206,61
Ryan Weingartner,STL,2B/SS,21,130,105,534,0.7553956834532374,0.4748201438848921,0.5611510791366906,0.5391187050359711,0.4812949640287769,0.5488180883864336,0.5539568345323741,0.5899280575539568,0.7410071942446043,0.7050359712230215,0.8129496402877698,0.25539568345323743,0.5863309352517986,0.1474820143884892,0.46402877697841727,0.23381294964028776,0.4460431654676259,0.737410071942446,0.460431654676259,0.1390374331550802,0.17985611510791366,0.5899280575539568,0.6474820143884892,0.33093525179856115,0.2733812949640288,0.3333333333333333,0.31654676258992803,4.4729,"'-0.601805","'-0.004629269230769231",.213,.320,8.7,15.4,19.62962962962963,84.5,107.6,83.7,101.7,27.5,28.5,14.9,30.2,37.827715355805246,56.43939393939394,81.20805369127517,11.423220973782772,10.1,.210,.354,.295,.299,4.615384615384616,6,20,3,0,22,2,37,202,61
Cristian Jauregui,PIT,OF,20,77,70,302,0.38848920863309355,0.7661870503597122,0.5539568345323741,0.4586330935251799,0.37625899280575537,0.4414182939362795,0.8561151079136691,0.564748201438849,0.11870503597122302,0.1223021582733813,0.08633093525179857,0.37050359712230213,0.5035971223021583,0.2949640287769784,0.5539568345323741,0.3237410071942446,0.3237410071942446,0.4028776978417266,0.6726618705035972,0.8716577540106952,0.8561151079136691,0.60431654676259,0.4244604316546763,0.7194244604316546,0.1510791366906475,0.11956521739130435,0.658273381294964,6.731380000000001,"'-0.647382","'-0.008407558441558442",.245,.315,0,6.5,36.94267515923567,85.9,106.9,86.6,102.6,30.4,31.2,7.9,26.5,53.642384105960254,71.72413793103449,81.73076923076924,14.23841059602649,17,.286,.351,.443,.409,0,0,5,3,1,20,2,24,162,43
Brayden Smith,STL,2B/OF,22,101,85,418,0.44244604316546765,0.3273381294964029,0.5467625899280576,0.5852068345323742,0.5755395683453237,0.6073997944501542,0.34532374100719426,0.5251798561151079,0.7589928057553957,0.6690647482014388,0.6330935251798561,0.5899280575539568,0.6474820143884892,0.46402877697841727,0.6079136690647482,0.35611510791366907,0.5,0.5611510791366906,0.6079136690647482,0.6203208556149733,0.7482014388489209,0.5611510791366906,0.5323741007194245,0.8848920863309353,0.841726618705036,0.5144927536231884,0.49280575539568344,8.19048,0.8232450000000001,0.008150940594059406,.194,.308,8.8,14.9,23.38308457711443,88,108.2,88.6,103.2,31.6,27.7,11.6,27.3,47.368421052631575,69.5852534562212,80.79470198675497,12.91866028708134,13.6,.200,.327,.271,.286,4.950495049504951,5,15,1,1,17,1,28,198,54
Echedry Vargas,MIA,SS,21,50,45,165,0.2302158273381295,0.539568345323741,0.539568345323741,0.477068345323741,0.5841726618705037,0.4280575539568345,0.2949640287769784,0.4856115107913669,0.6330935251798561,0.3669064748201439,0.01079136690647482,0.802158273381295,0.5179856115107914,0.44964028776978415,0.762589928057554,0.48201438848920863,0.28776978417266186,0.8237410071942446,0.4028776978417266,0.9465240641711229,0.8776978417266187,0.8992805755395683,0.1510791366906475,0.3669064748201439,0.7553956834532374,0.7318840579710145,0.4748201438848921,4.73415,0.22262800000000002,0.00445256,.187,.304,6.9,10,50,89.9,107,88.2,104.5,34.5,32,17.3,32.7,59.3939393939394,72.46376811594203,88,19.393939393939394,13.3,.289,.360,.333,.448,4,2,5,2,0,13,0,16,98,32
Heriberto Caraballo,STL,C/1B,21,48,36,210,0.5827338129496403,0.6151079136690647,0.5323741007194245,0.3891636690647482,0.26546762589928063,0.5051387461459403,0.18705035971223022,0.1618705035971223,0.48201438848920863,0.9640287769784173,0.7985611510791367,0.19424460431654678,0.2733812949640288,0.1223021582733813,0.3669064748201439,0.2158273381294964,0.41007194244604317,0.29856115107913667,0.3057553956834532,0.053475935828877004,0.02158273381294964,0.4676258992805755,0.5683453237410072,0.2949640287769784,0.1366906474820144,0.8260869565217391,0.49280575539568344,4.1456,"'-0.443726","'-0.009244291666666666",.170,.228,4.5,22.9,19.81132075471698,83.9,104.7,82.7,100.7,27.3,29.2,6,36.1,34.285714285714285,49.03846153846153,78.43137254901961,12.38095238095238,13.6,.194,.396,.278,.286,2.083333333333333,1,11,0,0,7,1,14,72,26
Luke Scherrer,PIT,C/1B,21,74,65,285,0.07913669064748201,0.34532374100719426,0.5251798561151079,0.4392985611510791,0.3589928057553957,0.5493319630010278,0.2014388489208633,0.13309352517985612,0.29136690647482016,0.046762589928057555,0.5683453237410072,0.38848920863309355,0.6798561151079137,0.5107913669064749,0.5467625899280576,0.302158273381295,0.579136690647482,0.5323741007194245,0.8309352517985612,0.1443850267379679,0.05755395683453238,0.8345323741007195,0.9280575539568345,0.5755395683453237,0.697841726618705,0.2608695652173913,0.33093525179856115,5.863519999999999,0.22262800000000002,0.0030084864864864864,.172,.213,2.1,5.4,24.489795918367342,86,108.7,89.2,102.5,29.8,25.7,11.4,20.4,37.894736842105274,52.17391304347826,86.1111111111111,7.719298245614035,10.4,.246,.311,.323,.319,1.3513513513513509,1,4,2,0,16,1,19,108,22
Willy Montero,NYY,OF,21,127,115,489,0.4028776978417266,0.18705035971223022,0.5179856115107914,0.5013489208633093,0.6906474820143884,0.354573484069887,0.6402877697841727,0.802158273381295,0.6762589928057554,0.19424460431654678,0.15827338129496402,0.5719424460431655,0.935251798561151,0.38848920863309355,0.6079136690647482,0.4676258992805755,0.4172661870503597,0.6690647482014388,0.3597122302158273,0.8074866310160428,0.7410071942446043,0.4028776978417266,0.20863309352517986,0.37410071942446044,0.7122302158273381,0.3188405797101449,0.6115107913669064,4.73876,0.45871899999999993,0.00361196062992126,.221,.365,7.6,7.9,34.14634146341464,87.9,112.4,87.5,103.2,34.2,29.1,13.6,34.4,51.73824130879346,69.54732510288066,76.33136094674556,17.791411042944784,16.5,.200,.268,.296,.263,4.724409448818896,6,10,2,0,23,3,37,253,87
Santiago Gomez,NYY,2B/3B,22,51,43,190,0.29856115107913667,0.5215827338129496,0.5107913669064749,0.5676708633093526,0.36187050359712225,0.6685508735868447,0.4028776978417266,0.35251798561151076,0.37410071942446044,0.34532374100719426,0.6546762589928058,0.37050359712230213,0.5179856115107914,0.49280575539568344,0.14388489208633093,0.19424460431654678,0.7805755395683454,1,0.7589928057553957,0.5080213903743316,0.5863309352517986,0.8561151079136691,0.697841726618705,0.8920863309352518,0.7266187050359713,0.8695652173913043,0.9280575539568345,8.25394,0.209486,0.004107568627450982,.200,.270,2.9,9.8,23.07692307692308,85.9,107,88.8,99,26.5,19.6,26.8,24.1,45.78947368421053,66.66666666666666,86.36363636363636,11.052631578947368,26.5,.233,.333,.372,.294,1.96078431372549,1,5,4,1,10,0,10,87,21
Josh Hogue,MIA,1B/OF,22,56,50,196,0.4892086330935252,0.5719424460431655,0.5035971223021583,0.614658273381295,0.5719424460431655,0.7158273381294965,0.8129496402877698,0.7014388489208633,0.5431654676258992,0.4460431654676259,0.49640287769784175,0.37050359712230213,0.4892086330935252,0.6690647482014388,0.5359712230215827,0.7553956834532374,0.7805755395683454,0.2733812949640288,0.8669064748201439,0.7379679144385026,0.9172661870503597,0.7050359712230215,0.7985611510791367,0.38848920863309355,0.4028776978417266,0.028985507246376812,0.08273381294964029,4.79563,"'-0.124161","'-0.002217160714285714",.239,.337,5.1,10.7,25.773195876288657,85.9,106.6,91.1,102.4,43.6,19.6,5.4,19.4,50,73.73737373737373,83.56164383561644,9.693877551020408,5,.240,.321,.400,.289,3.571428571428571,2,6,3,1,12,1,11,98,19
Kyle Henley,CIN,OF,21,57,49,203,0.21942446043165467,0.6294964028776978,0.49640287769784175,0.3637589928057554,0.48201438848920863,0.24563206577595068,0.46402877697841727,0.18345323741007194,0.11870503597122302,0.15827338129496402,0.050359712230215826,0.5143884892086331,0.762589928057554,0.579136690647482,0.6942446043165468,0.8309352517985612,0.37410071942446044,0.02158273381294964,0.11510791366906475,0.8288770053475936,0.4244604316546763,0.5179856115107914,0.07913669064748201,0.9856115107913669,1,0.1956521739130435,0.014388489208633094,9.54394,1.54864,0.027169122807017543,.207,.235,0,7,38.29787234042553,87.4,109.2,90.3,104,46.9,29.8,"'-4.8",40.6,52.21674876847291,64.22018348623854,80,21.182266009852214,2.9,.286,.375,.347,.438,0,0,4,1,1,14,0,17,106,43
Jacob Friend,CIN,C/OF,23,46,37,201,0.935251798561151,0.9496402877697842,0.4892086330935252,0.6360161870503598,0.8748201438848922,0.43730729701952725,0.48201438848920863,0.9064748201438849,0.960431654676259,0.8453237410071942,0.9712230215827338,0.9460431654676259,0.60431654676259,0.8920863309352518,0.7553956834532374,0.9568345323741008,0.17985611510791366,0.49640287769784175,0.2733812949640288,0.20855614973262032,0.2446043165467626,0.14388489208633093,0.4028776978417266,0.8273381294964028,0.7482014388489209,0.427536231884058,0.6834532374100719,7.54593,0.196639,0.004274760869565217,.208,.411,14.3,17.4,13.79310344827586,92.9,107.8,94.4,104.4,57.1,34.8,10.6,36.7,39.30348258706468,58.771929824561404,70.1492537313433,14.427860696517413,17.4,.243,.391,.595,.368,6.521739130434782,3,8,3,2,9,2,16,79,29
Victor Ortega,MIA,C,22,66,52,257,0.5071942446043165,0.420863309352518,0.48201438848920863,0.5735161870503598,0.3589928057553957,0.8093525179856116,0.2446043165467626,0.25539568345323743,0.3129496402877698,0.6762589928057554,0.9928057553956835,0.4784172661870504,0.09352517985611511,0.4784172661870504,0.24820143884892087,0.6546762589928058,0.935251798561151,0.8237410071942446,0.89568345323741,0.12299465240641712,0.39568345323741005,0.8057553956834532,0.9640287769784173,0.14028776978417265,0.3381294964028777,0.5615942028985508,0.5107913669064749,2.19643,"'-0.195109","'-0.0029561969696969693",.178,.253,2.3,15.2,10.9375,86.7,102.7,88.7,99.8,39.5,13.6,17.3,18.8,37.35408560311284,63.56589147286822,85.36585365853658,7.003891050583657,14,.173,.348,.269,.190,1.5151515151515151,1,10,2,0,9,1,9,96,18
Engelth Urena,NYY,C,21,126,99,518,0.3669064748201439,0.45323741007194246,0.4748201438848921,0.5429406474820144,0.22302158273381295,0.7867420349434738,0.12949640287769784,0.1618705035971223,0.564748201438849,0.9064748201438849,0.9640287769784173,0.19424460431654678,0.04316546762589928,0.33093525179856115,0.1079136690647482,0.1510791366906475,0.6618705035971223,0.8705035971223022,0.8309352517985612,0.22459893048128346,0.43884892086330934,0.8129496402877698,0.8920863309352518,0.697841726618705,0.302158273381295,0.9710144927536232,0.7338129496402878,6.4682699999999995,"'-0.48745200000000005","'-0.0038686666666666665",.152,.228,5.7,19,13.83399209486166,83.9,101.5,86.8,98.2,24.3,23,18.5,20.4,39.76833976833976,64.52830188679245,85.38011695906431,8.108108108108109,19.7,.182,.349,.293,.243,3.1746031746031744,4,24,6,1,18,1,29,206,42
Jose Monserrate,MIA,OF,21,71,63,281,0.04316546762589928,0.06474820143884892,0.4676258992805755,0.43592625899280574,0.37410071942446044,0.5375128468653648,0.15827338129496402,0.08273381294964029,0.29136690647482016,0.15827338129496402,0.5827338129496403,0.4892086330935252,0.841726618705036,0.31654676258992803,0.8273381294964028,0.16546762589928057,0.6007194244604317,0.34172661870503596,0.6438848920863309,0.7058823529411765,0.8129496402877698,0.460431654676259,0.5035971223021583,0.7985611510791367,0.935251798561151,0.21739130434782608,0.17985611510791366,7.426310000000001,1.07584,0.015152676056338028,.159,.197,2.1,7,24.427480916030532,86.8,110.4,86.7,105.3,25.5,25.4,7.2,26.8,49.1103202846975,70.66666666666667,78.30188679245283,13.167259786476867,8.5,.159,.225,.222,.196,1.4084507042253522,1,5,1,0,10,1,18,138,37
Rafhlmil Torres,CIN,2B/SS,20,57,50,213,0.3129496402877698,0.5215827338129496,0.460431654676259,0.4375,0.31654676258992803,0.5416238437821171,0.5719424460431655,0.381294964028777,0.5287769784172662,0.4028776978417266,0.11510791366906475,0.31654676258992803,0.06115107913669065,0.49280575539568344,0.2805755395683453,0.2949640287769784,0.8489208633093526,0.10071942446043165,0.5827338129496403,0.9037433155080212,0.935251798561151,0.5323741007194245,0.37410071942446044,0.6402877697841727,0.14388489208633093,0.7753623188405797,0.5971223021582733,6.16697,"'-0.505189","'-0.008862964912280702",.214,.279,4.9,10.5,35.77981651376147,85.4,101.9,88.8,100,29.3,17.5,1.2,27.6,54.460093896713616,74.03846153846155,80.51948051948051,15.023474178403756,16.3,.260,.333,.380,.317,3.5087719298245608,2,6,4,1,13,0,10,116,32
Julio Zayas,NYM,C,20,90,79,356,0.2841726618705036,0.5071942446043165,0.45323741007194246,0.42176258992805754,0.43093525179856124,0.4090441932168551,0.5071942446043165,0.539568345323741,0.5827338129496403,0.18705035971223022,0.26618705035971224,0.35251798561151076,0.3345323741007194,0.17625899280575538,0.49640287769784175,0.34532374100719426,0.20503597122302158,0.7661870503597122,0.5215827338129496,0.5721925133689839,0.48201438848920863,0.7194244604316546,0.48201438848920863,0.17266187050359713,0.3669064748201439,0.8043478260869565,0.5971223021582733,2.54205,"'-0.239452","'-0.0026605777777777783",.210,.310,5.9,7.8,29.89130434782609,85.8,105.1,84.8,102,31.4,34.4,15.7,28.7,46.91011235955056,65.11627906976744,83.92857142857143,13.483146067415731,16.3,.253,.318,.392,.383,3.333333333333333,3,7,5,0,20,2,31,167,48
Yilber Herrera,MIN,2B/SS,21,38,28,179,0.4244604316546763,0.7805755395683454,0.4460431654676259,0.42131294964028776,0.30863309352517987,0.5020554984583762,0.04316546762589928,0.13309352517985612,0.7194244604316546,0.9784172661870504,1,0.1223021582733813,0.1223021582733813,0.4136690647482014,0.46402877697841727,0.4460431654676259,0.07553956834532374,0.7553956834532374,0.34532374100719426,0.016042780748663103,0.1510791366906475,0.28776978417266186,0.6762589928057554,0.460431654676259,0.7841726618705036,0.927536231884058,0.6258992805755396,5.07391,0.209486,0.0055127894736842105,.124,.213,8.3,23.7,10.526315789473683,82.5,103,87.7,101.7,33.3,42.1,15.5,35.1,31.843575418994412,55.95238095238096,72.3404255319149,11.1731843575419,16.7,.179,.395,.357,.364,2.631578947368421,1,9,2,0,5,1,16,57,20
Ichiro Cano,CIN,1B/3B,21,28,21,116,0.737410071942446,0.4316546762589928,0.43884892086330934,0.4210881294964029,0.14028776978417268,0.5791366906474821,0.42805755395683454,0.19424460431654678,0.11870503597122302,0.935251798561151,0.6762589928057554,0.26618705035971224,0.02158273381294964,0.564748201438849,0.07913669064748201,0.10071942446043165,0.6223021582733813,0.14028776978417265,0.5683453237410072,0.35294117647058826,0.35251798561151076,0.30935251798561153,0.5899280575539568,0.6762589928057554,0.4676258992805755,0.6811594202898551,0.8237410071942446,6.36431,"'-0.0483211","'-0.0017257535714285716",.203,.237,0,21.4,22.807017543859647,84.6,100.2,90.2,97.6,21.4,25,1.9,28,43.103448275862064,62.711864406779654,72.97297297297297,12.06896551724138,21.4,.190,.393,.190,.286,0,0,6,0,0,4,0,7,50,14
Manolfi Jimenez,PHI,OF,21,75,67,267,0.11510791366906475,0.16906474820143885,0.4316546762589928,0.4357014388489209,0.4949640287769784,0.4460431654676259,0.31654676258992803,0.17266187050359713,0.11870503597122302,0.20503597122302158,0.07194244604316546,0.802158273381295,0.7122302158273381,0.6546762589928058,0.6654676258992805,0.6690647482014388,0.4748201438848921,0.7482014388489209,0.45323741007194246,0.8983957219251337,0.8273381294964028,0.7877697841726619,0.302158273381295,0.19424460431654678,0.2302158273381295,0.35144927536231885,0.6258992805755396,2.78095,"'-0.461463","'-0.0061528400000000006",.189,.234,0,8,37.593984962406005,89.9,109,90.9,103.8,40.4,28,15.3,30.3,54.30711610486891,70.8955223880597,85.26315789473685,16.479400749063668,16.7,.209,.267,.299,.277,0,0,6,3,0,14,1,21,145,44
Cameron Nickens,STL,OF,22,93,71,354,0.8920863309352518,0.9136690647482014,0.4244604316546763,0.608138489208633,0.5784172661870504,0.6089414182939363,0.7733812949640287,0.6726618705035972,0.4460431654676259,0.8992805755395683,0.935251798561151,0.7014388489208633,0.3776978417266187,0.7697841726618705,0.21223021582733814,0.6942446043165468,0.697841726618705,0.6294964028776978,0.4856115107913669,0.1497326203208556,0.2517985611510791,0.33093525179856115,0.6618705035971223,0.2805755395683453,0.28776978417266186,0.14492753623188406,0.4676258992805755,4.08734,"'-0.394492","'-0.004241849462365592",.233,.335,3.8,18.3,15.294117647058822,88.9,105.7,92.3,99.6,41.5,21.5,12.7,29.6,38.135593220338976,59.2391304347826,74.31192660550458,11.299435028248588,13.2,.296,.441,.437,.373,2.1505376344086025,2,17,4,0,21,2,20,135,40
Emilio Barreras,MIA,2B/3B,22,84,62,367,0.7733812949640287,0.9568345323741008,0.4172661870503597,0.5762140287769784,0.2266187050359712,0.8386433710174718,0.33093525179856115,0.28776978417266186,0.4316546762589928,0.9568345323741008,0.8920863309352518,0.04316546762589928,0.22661870503597123,0.03597122302158273,0.12949640287769784,0.14388489208633093,0.9784172661870504,0.8525179856115108,1,0.06951871657754011,0.07194244604316546,0.9712230215827338,1,0.2589928057553957,0.2589928057553957,0.27898550724637683,0.44964028776978415,3.75271,"'-0.394492","'-0.0046963333333333345",.190,.258,3.7,22.6,16.756756756756758,80.7,104.3,79.8,98.7,24.1,9.5,17.8,10.2,34.87738419618528,53.2967032967033,92.78350515463914,3.5422343324250685,13,.290,.476,.452,.308,2.380952380952381,2,19,4,0,18,2,8,128,13
Simon Juan,NYM,OF,20,79,77,248,0.05755395683453238,0.13309352517985612,0.41007194244604317,0.33295863309352514,0.5848920863309353,0.17831449126413154,0.31654676258992803,0.3381294964028777,0.6115107913669064,0.007194244604316547,0.01079136690647482,0.60431654676259,0.9100719424460432,0.4352517985611511,0.9280575539568345,0.460431654676259,0.1223021582733813,0.3776978417266187,0.07194244604316546,0.9893048128342246,0.9568345323741008,0.07194244604316546,0.007194244604316547,0.4028776978417266,0.17985611510791366,0.9420289855072463,0.4244604316546763,4.84355,"'-0.518948","'-0.006568962025316455",.189,.268,6.4,2.5,50,88.2,111.8,88,106.6,34,38,7.7,43.3,63.306451612903224,75.78125,67.01030927835049,27.41935483870968,12.8,.195,.215,.312,.289,3.79746835443038,3,2,3,0,15,2,30,157,68
Edward Lantigua,NYM,OF,19,34,30,137,0.13309352517985612,0.15827338129496402,0.4028776978417266,0.33183453237410077,0.25755395683453236,0.3458376156217883,0.2158273381294964,0.11510791366906475,0.11870503597122302,0.08992805755395683,0.30935251798561153,0.3381294964028777,0.21223021582733814,0.35611510791366907,0.46402877697841727,0.5035971223021583,0.39568345323741005,0.4892086330935252,0.4316546762589928,0.7967914438502673,0.6187050359712231,0.2446043165467626,0.33093525179856115,0.762589928057554,0.9784172661870504,0.927536231884058,0.5683453237410072,7.05357,0.746788,0.02196435294117647,.174,.206,0,5.9,29.310344827586203,85.5,104.2,87.1,101.7,35,29.4,10,31.4,51.09489051094891,67.08860759493672,71.69811320754717,16.05839416058394,15,.167,.265,.267,.250,0,0,2,3,0,5,0,10,70,22
Victor Arias,TOR,OF,22,23,18,103,0.4136690647482014,0.1510791366906475,0.39568345323741005,0.4948291366906475,0.45539568345323744,0.6397738951695785,0.1510791366906475,0.24100719424460432,0.6870503597122302,0.9424460431654677,0.9496402877697842,0.44244604316546765,0.2949640287769784,0.6618705035971223,0.6079136690647482,0.6115107913669064,0.6906474820143885,0.03597122302158273,0.3057553956834532,0.0748663101604278,0.4316546762589928,0.5971223021582733,0.5611510791366906,0.5611510791366906,0.23741007194244604,0.855072463768116,0.1510791366906475,5.78528,"'-0.137303","'-0.005969695652173914",.157,.252,7.7,21.7,14.754098360655734,86.4,104.9,91,103.2,38.5,21.7,"'-3.5",36.1,34.95145631067961,64.28571428571429,81.48148148148148,12.621359223300969,7.7,.111,.304,.167,.154,4.3478260869565215,1,5,1,0,2,0,5,36,13
Jake McCutcheon,MIA,OF,22,49,40,210,0.5539568345323741,0.4028776978417266,0.38848920863309355,0.5651978417266188,0.5223021582733812,0.6217882836587874,0.35251798561151076,0.7014388489208633,0.41007194244604317,0.7661870503597122,0.4172661870503597,0.16906474820143885,0.7338129496402878,0.6187050359712231,0.7122302158273381,0.5971223021582733,0.6330935251798561,0.920863309352518,0.4676258992805755,0.6951871657754011,0.9172661870503597,0.762589928057554,0.38848920863309355,0.2517985611510791,0.6115107913669064,0.6268115942028986,0.9856115107913669,3.69801,0.040365,0.0008237755102040817,.196,.337,3.4,16.3,27.02702702702703,83.8,109.1,90.6,104.1,37.9,24.5,19.5,30.1,49.04761904761904,73.73737373737373,84.93150684931506,14.761904761904766,34.5,.175,.306,.350,.185,2.0408163265306123,1,8,1,0,7,2,12,103,31
Javier Osorio,DET,3B/SS,21,89,80,323,0.2841726618705036,0.39568345323741005,0.381294964028777,0.40557553956834536,0.5071942446043166,0.26156217882836585,0.5071942446043165,0.49640287769784175,0.564748201438849,0.06115107913669065,0.06474820143884892,0.6223021582733813,0.4568345323741007,0.7697841726618705,0.3129496402877698,0.39568345323741005,0.30935251798561153,0.5971223021582733,0.2446043165467626,0.9197860962566844,0.8057553956834532,0.2589928057553957,0.08633093525179857,0.7338129496402878,0.9712230215827338,0.5942028985507246,0.8093525179856115,6.87355,1.85445,0.020836516853932584,.210,.305,5.7,5.6,37.671232876712324,88.3,106.3,92.3,100.5,32.1,31.5,12.1,37.8,55.72755417956657,70.62146892655367,72,21.052631578947366,21.2,.237,.307,.350,.353,3.3707865168539324,3,5,6,0,19,1,28,180,68
Christian Martin,STL,2B,23,78,58,319,0.9424460431654677,0.420863309352518,0.37410071942446044,0.733363309352518,0.5043165467625899,0.8622816032887977,0.7050359712230215,0.658273381294964,0.5755395683453237,0.9856115107913669,0.9856115107913669,0.5719424460431655,0.15467625899280577,0.579136690647482,0.2805755395683453,0.5611510791366906,0.9856115107913669,0.8812949640287769,0.9640287769784173,0.10160427807486633,0.19424460431654678,0.935251798561151,0.9856115107913669,0.6474820143884892,0.1079136690647482,0.2028985507246377,0.5539568345323741,6.21529,"'-0.882857","'-0.011318679487179488",.228,.334,5.8,24.4,12.82051282051282,87.9,103.4,90.3,100,36.5,9,18.8,15.7,36.050156739811904,58.28220858895706,89.47368421052632,5.6426332288401255,14.8,.155,.359,.259,.173,3.8461538461538463,3,19,4,1,9,0,7,115,18
Abrahan Ramirez,MIA,2B/3B,21,86,76,358,0.44244604316546765,0.8489208633093526,0.3669064748201439,0.4993255395683453,0.43741007194244597,0.5488180883864338,0.6402877697841727,0.6726618705035972,0.7589928057553957,0.48201438848920863,0.4676258992805755,0.39928057553956836,0.10431654676258993,0.4784172661870504,0.3381294964028777,0.2517985611510791,0.6834532374100719,0.39568345323741005,0.4748201438848921,0.5775401069518716,0.762589928057554,0.5107913669064749,0.460431654676259,0.48201438848920863,0.04316546762589928,0.45652173913043476,0.20503597122302158,5.21779,"'-1.56174","'-0.01815976744186046",.221,.335,8.8,11.6,26.45502645502645,86.1,102.8,88.7,100.6,28.1,22.1,7.8,29.8,46.927374301675975,69.8224852071006,79.66101694915254,13.966480446927376,8.8,.289,.372,.461,.352,5.813953488372092,5,10,4,0,22,3,19,168,50
