Name,Org,Pos,Age,PA,AB,Pitches,xwOBA,wOBA,PS Score,Agg,Contact Quality,Max Velo,xwOBA,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,Swing%,Z-Swing%,Z-Contact%,SwStr%,xBA,xSLG,Barrels,BB%,Chase%,EV,Hard Hit%,K%,L°,Whiff%,BA,OBP,SLG,BABIP,PA/Barrels,Barrels,BB,2B,3B,Hits,HR,K,Swings,Whiffs,Swing%,Z-Swing%,Z-Contact%,SwStr%
Yendy Gomez,DET,RP,22,85,78,320,.280,.291,0.4591194968553459,0.5345911949685536,0.5251572327044025,0.8113207547169812,0.6383647798742138,0.39622641509433965,0.2830188679245283,0.389937106918239,0.8301886792452831,0.5157232704402516,0.6918238993710691,0.7358490566037735,0.3490566037735849,0.6792452830188679,0.09433962264150944,0.8377358490566038,0.4968553459119497,0.4276729559748428,0.2389937106918239,.217,.365,6.8,7.1,25.742574257425748,86,30.5,23.5,6.7,20.8,.244,.294,.359,.322,4.705882352941177,4,6,5,2,19,0,20,168,35,52.5,64.84018264840182,79.5774647887324,10.9375
Henry Lalane,NYY,SP,21,73,57,290,.356,.325,0.4528301886792453,0.4269916142557652,0.5644654088050315,0.4981132075471698,0.1509433962264151,0.25157232704402516,0.3710691823899371,0.36477987421383645,0.3836477987421384,0.710691823899371,0.7704402515723271,0.7515723270440252,0.2830188679245283,0.31446540880503143,0.27358490566037735,0.3849056603773585,0.8301886792452831,0.20125786163522014,0.2641509433962264,.242,.348,7,15.1,29.45205479452055,85.4,30.2,21.9,14.1,26.4,.246,.384,.298,.326,4.10958904109589,3,11,3,0,14,0,16,125,33,43.103448275862064,56.944444444444436,84.14634146341461,11.379310344827587
Lluveres Severino,TOR,RP,22,79,60,275,.286,.313,0.44654088050314467,0.6359538784067086,0.7421383647798742,0.6283018867924528,0.5911949685534591,0.8050314465408805,0.8647798742138365,0.7672955974842768,0.29245283018867924,0.6194968553459119,0.6194968553459119,0.7169811320754716,0.1949685534591195,0.7987421383647799,0.7327044025157232,0.42641509433962266,0.4339622641509434,0.5283018867924528,0.6855345911949685,.155,.204,2.2,16.5,27.500000000000004,86.6,31.1,20.3,3.8,35,.200,.385,.233,.273,1.2658227848101269,1,13,2,0,12,0,16,120,42,43.63636363636363,66.08695652173913,77.63157894736842,15.272727272727273
Walin Castillo,MIA,SP,21,94,81,370,.311,.310,0.44025157232704404,0.3653563941299791,0.22877358490566035,0.6547169811320754,0.389937106918239,0.32075471698113206,0.3238993710691824,0.2893081761006289,0.6918238993710691,0.48427672955974843,0.15723270440251572,0.14465408805031446,0.08490566037735849,0.7735849056603774,0.06918238993710692,0.7018867924528301,0.07547169811320754,0.13836477987421383,0.1320754716981132,.228,.358,7.7,9.6,25.136612021857925,90.1,46.2,17,4.5,19.1,.235,.330,.346,.277,5.319148936170213,5,9,4,1,19,1,16,183,35,49.45945945945946,73.2620320855615,85.4014598540146,9.459459459459461
Yadiel Batista,STL,RP,22,39,38,150,.233,.304,0.4339622641509434,0.4980083857442348,0.3553459119496855,0.12075471698113208,0.8773584905660378,0.5660377358490566,0.4371069182389937,0.32075471698113206,0.9905660377358491,0.9213836477987422,0.23270440251572327,0.4308176100628931,0.5786163522012578,0.39308176100628933,0.1069182389937107,0.8415094339622642,0.2830188679245283,0.2138364779874214,0.2578616352201258,.193,.324,7.4,2.6,34.285714285714285,89.2,37,28.2,12.7,21.5,.237,.256,.447,.308,5.128205128205128,2,1,3,1,9,1,11,79,17,52.66666666666666,68.75,83.63636363636363,11.333333333333332
Franklyn Moreta,MIA,RP,22,41,31,189,.294,.300,0.4276729559748428,0.6350104821802935,0.7963836477987422,0.2679245283018868,0.5283018867924528,0.8679245283018868,0.8018867924528302,0.4937106918238994,0.18553459119496854,0.15723270440251572,0.9559748427672956,0.9339622641509434,0.6981132075471698,0.9371069182389937,0.7924528301886793,0.08679245283018867,0.7169811320754716,0.610062893081761,0.42138364779874216,.143,.224,5.6,19.5,18.918918918918923,82,22.2,31.7,"'-1.5",36.8,.129,.341,.258,.176,2.4390243902439024,1,8,1,0,4,1,13,68,25,35.97883597883597,60.256410256410255,76.59574468085106,13.227513227513224
Justin West,NYY,SP,22,138,122,572,.313,.372,0.42138364779874216,0.40592243186582805,0.35927672955974843,0.08490566037735849,0.36792452830188677,0.20125786163522014,0.3050314465408805,0.44654088050314467,0.660377358490566,0.36163522012578614,0.2893081761006289,0.39622641509433965,0.6446540880503144,0.6666666666666666,0.44654088050314467,0.5849056603773585,0.36477987421383645,0.5660377358490566,0.5157232704402516,.251,.362,6.1,10.1,23.595505617977533,88.7,37.8,29.7,7,29.5,.303,.377,.459,.423,3.6231884057971016,5,14,5,1,37,4,41,268,79,46.853146853146846,67.21311475409836,77.07317073170732,13.81118881118881
Gavin Adams,PIT,RP,23,50,37,223,.314,.361,0.41509433962264153,0.5832285115303983,0.7853773584905661,0.9735849056603774,0.3584905660377358,0.6698113207547169,0.8301886792452831,0.8962264150943396,0.0660377358490566,0.23270440251572327,0.6037735849056604,0.8113207547169812,0.4779874213836478,0.20125786163522014,0.8773584905660378,0.07169811320754718,0.8176100628930818,0.8301886792452831,0.5283018867924528,.182,.220,0,24,20.8955223880597,86.7,29.2,26,15.9,39.2,.243,.440,.297,.375,0,0,12,2,0,9,0,13,79,31,35.426008968609864,57.30337078651685,72.54901960784314,13.901345291479824
Brandon Barriera,TOR,SP,22,81,66,342,.276,.367,0.4088050314465409,0.514412997903564,0.5636792452830189,0.6886792452830188,0.6666666666666666,0.6226415094339622,0.8113207547169812,0.7830188679245284,0.389937106918239,0.2138364779874214,0.5786163522012578,0.08176100628930817,0.14150943396226415,0.9748427672955975,0.22012578616352202,0.239622641509434,0.5786163522012578,0.2830188679245283,0.18867924528301888,.185,.222,2,14.8,20.555555555555557,86.8,49,18.5,"'-4.3",25.2,.288,.420,.364,.360,1.2345679012345678,1,12,2,0,19,1,15,139,35,40.643274853801174,62.96296296296296,81.37254901960785,10.23391812865497
Carson Myers,TOR,RP,22,77,67,309,.250,.297,0.4025157232704403,0.6629979035639412,0.7515723270440251,0.09433962264150944,0.7987421383647799,0.6540880503144654,0.6635220125786163,0.7421383647798742,0.7264150943396226,0.7295597484276729,0.7138364779874213,0.8867924528301887,0.7610062893081762,0.6226415094339622,0.5628930817610063,0.3283018867924528,0.8616352201257862,0.18238993710691823,0.4339622641509434,.183,.265,2.4,9.1,29.813664596273288,85.8,26.2,33.8,8.2,31.3,.224,.303,.358,.341,1.2987012987012987,1,7,2,2,15,1,26,131,41,42.394822006472495,56.081081081081095,84.33734939759037,13.268608414239482
Adam Falinski,FA,RP,23,60,50,235,.233,.242,0.39622641509433965,0.6922431865828091,0.5463836477987422,0.879245283018868,0.8773584905660378,0.8176100628930818,0.8490566037735849,0.6886792452830188,0.5157232704402516,0.8238993710691824,0.34276729559748426,0.3050314465408805,0.5849056603773585,0.839622641509434,0.7830188679245284,0.6264150943396226,0.559748427672956,0.7169811320754716,0.8364779874213837,.153,.214,2.9,11.7,31.30434782608696,88.5,40,28.3,2.7,36.6,.180,.283,.220,.257,1.6666666666666667,1,7,2,0,9,0,17,112,41,47.65957446808511,63.33333333333333,75,17.446808510638302
Keegan Batka,FA,RP,24,39,33,158,.248,.211,0.389937106918239,0.6632599580712788,0.9009433962264152,0.5849056603773585,0.8050314465408805,0.6981132075471698,0.8647798742138365,0.8962264150943396,0.36792452830188677,0.050314465408805034,0.9088050314465409,0.9339622641509434,0.8867924528301887,0.012578616352201259,0.949685534591195,0.660377358490566,0.32075471698113206,1,0.9559748427672956,.176,.204,0,15.4,16.393442622950822,83.4,22.2,38.5,29.1,43.4,.121,.256,.152,.222,0,0,6,1,0,4,0,15,76,33,48.10126582278482,68.04123711340206,57.57575757575758,20.88607594936709
Jacob Pruitt,PHI,RP,22,45,43,172,.280,.215,0.3836477987421384,0.4112159329140461,0.09669811320754718,0.2018867924528302,0.6383647798742138,0.3522012578616352,0.1949685534591195,0.11635220125786164,0.9559748427672956,0.789308176100629,0.031446540880503145,0.0440251572327044,0.8679245283018868,0.37735849056603776,0.36477987421383645,0.6301886792452829,0.6572327044025157,0.10062893081761007,0.4591194968553459,.223,.390,11.5,4.4,30.76923076923077,93,53.8,37.8,12.9,28,.163,.200,.279,.240,6.666666666666668,3,2,2,0,7,1,17,82,23,47.67441860465117,61.70212765957447,86.20689655172413,13.372093023255813
Alex Breckheimer,STL,RP,22,80,67,332,.294,.368,0.37735849056603776,0.47861635220125787,0.3781446540880503,0.9415094339622642,0.5283018867924528,0.559748427672956,0.389937106918239,0.4276729559748428,0.449685534591195,0.6981132075471698,0.1792452830188679,0.5157232704402516,0.48427672955974843,0.4371069182389937,0.1320754716981132,0.5320754716981132,0.31446540880503143,0.12578616352201258,0.22012578616352202,.195,.344,6.2,12.5,29.25531914893617,89.9,35.4,26.3,11.9,22.9,.269,.367,.463,.341,3.75,3,10,4,0,18,3,21,153,35,46.08433734939759,68.05555555555556,85.71428571428571,10.542168674698797
Diego Dominguez,TOR,RP,21,90,79,321,.333,.321,0.3710691823899371,0.48920335429769396,0.6485849056603774,0.6283018867924528,0.2672955974842767,0.11635220125786164,0.2389937106918239,0.6352201257861635,0.48427672955974843,0.9433962264150944,0.8836477987421384,0.8364779874213837,0.15723270440251572,0.5534591194968553,0.12578616352201258,0.7924528301886793,0.3522012578616352,0.06289308176100629,0.27672955974842767,.271,.378,3.3,12.2,34.96932515337423,84,27.9,18.9,9.4,22.6,.253,.344,.354,.300,2.2222222222222223,2,11,2,0,20,2,17,164,37,51.09034267912772,67.72151898734178,87.85046728971962,11.526479750778813
Ramon Suarez,TOR,RP,21,22,14,114,.349,.550,0.36477987421383645,0.4115828092243186,0.29481132075471694,0.12452830188679245,0.17295597484276728,0.9559748427672956,0.33962264150943394,0.006289308176100629,0.006289308176100629,0.025157232704402517,0.6320754716981132,0.20125786163522014,0.8364779874213837,0.720125786163522,0.9182389937106918,0.04339622641509434,0.7421383647798742,0.8616352201257862,0.559748427672956,.115,.357,28.6,31.8,14.925373134328355,86.5,42.9,36.4,5.9,42.1,.286,.500,.929,.250,9.090909090909092,2,7,0,0,4,3,8,38,16,33.33333333333333,59.57446808510638,71.42857142857143,14.035087719298243
Merit Jones,MIN,SP,22,111,96,432,.273,.321,0.3584905660377358,0.5471174004192872,0.5314465408805031,0.35471698113207545,0.6949685534591195,0.5943396226415094,0.5911949685534591,0.4811320754716981,0.789308176100629,0.6729559748427673,0.6981132075471698,0.3553459119496855,0.29559748427672955,0.8238993710691824,0.2138364779874214,0.5924528301886792,0.44654088050314467,0.11949685534591195,0.2893081761006289,.187,.284,5.7,8.1,28.440366972477065,85.9,38.6,22.5,3.2,25.1,.219,.324,.375,.254,3.603603603603603,4,9,3,0,21,4,25,203,51,46.99074074074074,65.88785046728971,85.81560283687944,11.805555555555555
Brennan Stuprich,NYY,SP,24,28,26,106,.284,.323,0.3522012578616352,0.5515199161425577,0.5369496855345912,0.1811320754716981,0.6037735849056604,0.41509433962264153,0.24528301886792453,0.08176100628930817,0.8301886792452831,0.9371069182389937,0.9088050314465409,0.9119496855345912,0.8207547169811321,0.03459119496855346,0.6477987421383647,0.9113207547169812,0.18867924528301888,0.9119496855345912,0.8805031446540881,.215,.377,12.5,7.1,34.78260869565217,83.4,25,35.7,25.3,32.8,.192,.250,.500,.214,7.142857142857142,2,2,2,0,5,2,10,58,19,54.716981132075475,70,69.04761904761905,17.924528301886788
David Matoma,PIT,RP,20,49,35,210,.410,.419,0.34591194968553457,0.31289308176100633,0.3498427672955975,0.9905660377358492,0.031446540880503145,0.0440251572327044,0.25471698113207547,0.8962264150943396,0.018867924528301886,0.10062893081761007,0.1792452830188679,0.06918238993710692,0.1320754716981132,0.8742138364779874,0.16352201257861634,0.1471698113207547,0.34591194968553457,0.2893081761006289,0.08176100628930817,.298,.372,0,28.6,17.886178861788622,89.9,50,18.4,1.6,23.5,.314,.510,.371,.423,0,0,14,2,0,11,0,9,81,19,38.571428571428584,67.81609195402298,81.35593220338984,9.047619047619047
Pedro Rodriguez,NYY,RP,23,41,37,183,.221,.166,0.33962264150943394,0.688364779874214,0.709119496855346,0.6283018867924528,0.9465408805031447,0.7547169811320755,0.7610062893081762,0.5345911949685535,0.6792452830188679,0.06289308176100629,0.7704402515723271,0.7704402515723271,0.9182389937106918,0.6918238993710691,0.7421383647798742,0.15471698113207547,0.8930817610062893,0.6635220125786163,0.48427672955974843,.160,.233,5,9.8,16.883116883116884,85.4,30,41.5,6.4,35.2,.108,.195,.135,.200,2.4390243902439024,1,4,1,0,4,0,17,71,25,38.797814207650276,54.716981132075475,75.86206896551724,13.661202185792352
Conner Ware,NYM,SP,22,98,83,386,.334,.401,0.3333333333333333,0.2720649895178197,0.11556603773584906,0.2679245283018868,0.2578616352201258,0.24528301886792453,0.06289308176100629,0.06918238993710692,0.6540880503144654,0.42138364779874216,0.15723270440251572,0.17295597484276728,0.4119496855345912,0.17295597484276728,0.3710691823899371,0.7094339622641509,0.3584905660377358,0.6729559748427673,0.5534591194968553,.244,.454,12.7,10.2,24.375,90.1,44.4,24.5,16.4,28.1,.277,.347,.614,.310,8.16326530612245,8,10,9,2,23,5,24,192,54,49.740932642487046,67.69911504424779,75.8169934640523,13.989637305699482
J.T. Etheridge,NYY,SP,24,48,40,217,.280,.280,0.3270440251572327,0.5458595387840671,0.625,0.7264150943396226,0.6383647798742138,0.5251572327044025,0.5534591194968553,0.5817610062893082,0.449685534591195,0.031446540880503145,0.5534591194968553,0.8113207547169812,0.8050314465408805,0.3333333333333333,0.5408805031446541,0.1509433962264151,0.9433962264150944,0.8742138364779874,0.3081761006289308,.199,.295,4.2,12.5,15.384615384615385,86.9,29.2,35.4,13.8,31,.225,.333,.250,.375,2.083333333333333,1,6,1,0,9,0,17,84,26,38.70967741935485,51.79856115107914,70.83333333333334,11.981566820276495
Jake Faherty,MIA,RP,22,30,20,141,.327,.267,0.32075471698113206,0.6367400419287211,0.9135220125786164,0.9962264150943396,0.29559748427672955,0.8805031446540881,0.9339622641509434,0.8962264150943396,0.031446540880503145,0.006289308176100629,0.839622641509434,0.9842767295597484,0.5062893081761006,0.949685534591195,0.32075471698113206,0.0037735849056603774,1,0.7421383647798742,0.012578616352201259,.141,.166,0,26.7,7.2289156626506035,84.5,16.7,26.7,"'-2.3",27.3,.050,.367,.050,.083,0,0,8,0,0,1,0,8,33,9,23.40425531914893,46.55172413793103,74.07407407407408,6.382978723404255
Blake Gillespie,NYY,SP,22,64,57,235,.357,.310,0.31446540880503143,0.34926624737945494,0.279874213836478,0.1471698113207547,0.14150943396226415,0.05660377358490566,0.08176100628930817,0.10062893081761007,0.5786163522012578,0.8742138364779874,0.4339622641509434,0.5031446540880503,0.33647798742138363,0.6792452830188679,0.2578616352201258,0.8188679245283019,0.22641509433962265,0.31761006289308175,0.4779874213836478,.289,.445,11.9,10.9,33.33333333333333,87.8,35.7,23.4,6.7,26.2,.246,.328,.351,.317,7.8125,5,7,1,1,14,1,15,122,32,51.91489361702128,69.42148760330579,80.95238095238095,13.617021276595745
Greysen Carter,NYY,RP,23,80,61,328,.303,.328,0.3081761006289308,0.6142557651991615,0.6674528301886793,1,0.4528301886792453,0.7547169811320755,0.7358490566037735,0.5251572327044025,0.14465408805031446,0.36163522012578614,0.5094339622641509,0.89937106918239,0.559748427672956,0.9622641509433962,0.46540880503144655,0.3169811320754717,0.5345911949685535,0.5566037735849056,0.3742138364779874,.160,.246,5.1,20,23.595505617977533,87.2,25.6,27.5,"'-3.2",29.7,.197,.388,.279,.289,2.5,2,16,2,0,12,1,22,138,41,42.07317073170731,64,77.08333333333334,12.5
Omar Victorino,NYM,SP,20,42,31,165,.318,.345,0.3018867924528302,0.41577568134171905,0.6092767295597484,0.22830188679245286,0.34591194968553457,0.5943396226415094,0.7861635220125787,0.8962264150943396,0.07547169811320754,0.16352201257861634,0.27044025157232704,0.48427672955974843,0.025157232704402517,0.7672955974842768,0.3522012578616352,0.17358490566037735,0.1509433962264151,0.34591194968553457,0.23270440251572327,.187,.226,0,23.8,19,88.8,36,14.3,4.7,27.7,.226,.429,.258,.280,0,0,10,1,0,7,0,6,65,18,39.39393939393939,70.76923076923076,80.43478260869566,10.909090909090908
Tristan Smith,CIN,RP,22,23,18,107,.252,.349,0.29559748427672955,0.6682389937106917,0.89937106918239,0.04716981132075472,0.7924528301886793,0.9088050314465409,0.9559748427672956,0.8962264150943396,0.11006289308176101,0.2893081761006289,0.7704402515723271,0.9748427672955975,0.660377358490566,0.8113207547169812,0.8018867924528302,0.03773584905660377,0.9937106918238994,0.31761006289308175,0.3270440251572327,.133,.156,0,21.7,22.58064516129032,85.4,18.2,30.4,3.4,37.1,.278,.435,.278,.455,0,0,5,0,0,5,0,7,35,13,32.710280373831765,46.66666666666666,80.95238095238095,12.149532710280376
Jose Ledesma,NYY,RP,23,63,51,254,.305,.362,0.2893081761006289,0.5892033542976938,0.746069182389937,0.7528301886792453,0.4276729559748428,0.36477987421383645,0.5723270440251572,0.6886792452830188,0.33647798742138363,0.3333333333333333,0.8930817610062893,0.8301886792452831,0.5345911949685535,0.9559748427672956,0.3805031446540881,0.2943396226415094,0.7044025157232704,0.3710691823899371,0.29874213836477986,.221,.292,2.9,15.9,23.255813953488367,83.8,28.6,27,"'-2.9",28.3,.294,.413,.373,.429,1.5873015873015872,1,10,2,1,15,0,17,106,30,41.73228346456693,60.8,80.26315789473685,11.811023622047243
Luke Hoskins,FA,RP,23,52,45,201,.296,.289,0.2830188679245283,0.520125786163522,0.5259433962264151,0.4490566037735849,0.5031446540880503,0.5031446540880503,0.39622641509433965,0.39937106918238996,0.5251572327044025,0.24528301886792453,0.8553459119496856,0.4528301886792453,0.5974842767295597,0.8490566037735849,0.46540880503144655,0.4943396226415094,0.4528301886792453,0.6540880503144654,0.46540880503144655,.204,.338,6.7,11.5,21.505376344086017,84.3,36.7,28.8,2.3,29.7,.200,.308,.311,.276,3.8461538461538463,2,6,2,0,9,1,15,91,27,45.27363184079602,65.74074074074075,76.05633802816901,13.432835820895527
Samuel Carpio,MIA,RP,23,72,52,292,.332,.368,0.27672955974842767,0.5334905660377358,0.7405660377358491,0.8547169811320755,0.279874213836478,0.6037735849056604,0.7484276729559748,0.6635220125786163,0.03773584905660377,0.0440251572327044,0.8081761006289309,0.7421383647798742,0.4339622641509434,0.5471698113207547,0.6383647798742138,0.0830188679245283,0.7987421383647799,0.5471698113207547,0.2830188679245283,.186,.237,3,26.4,16.129032258064516,85.1,30.3,25,9.6,32.7,.231,.444,.308,.333,1.3888888888888888,1,19,1,0,12,1,18,104,34,35.61643835616439,57.66423357664233,77.21518987341773,11.643835616438356
Yordy Herrera,STL,RP,21,52,35,209,.324,.349,0.27044025157232704,0.5042976939203354,0.8073899371069182,0.21509433962264152,0.32075471698113206,0.9088050314465409,0.9150943396226415,0.8962264150943396,0.025157232704402517,0.2830188679245283,0.7861635220125787,0.6320754716981132,0.2578616352201258,0.39308176100628933,0.41823899371069184,0.09811320754716983,0.9685534591194969,0.22641509433962265,0.2138364779874214,.133,.183,0,26.9,22.549019607843142,85.3,33.3,21.2,12.7,28.9,.143,.423,.257,.174,0,0,14,1,0,5,1,11,76,22,36.36363636363637,49.53271028037384,83.01886792452831,10.526315789473683
Eric Hammond,FA,SP,23,57,50,210,.280,.285,0.2641509433962264,0.47762054507337526,0.48742138364779874,0.4735849056603774,0.6383647798742138,0.44654088050314467,0.5157232704402516,0.7169811320754716,0.6320754716981132,0.2389937106918239,0.32075471698113206,0.39622641509433965,0.3113207547169811,0.6226415094339622,0.41823899371069184,0.3660377358490566,0.49056603773584906,0.4591194968553459,0.3584905660377358,.211,.302,2.7,10.5,21.495327102803742,88.6,37.8,22.8,8.2,28.9,.200,.298,.320,.250,1.7543859649122806,1,6,1,1,10,1,13,90,26,42.857142857142854,65.0485436893204,79.1044776119403,12.38095238095238
Brian Walters,PHI,SP,23,64,55,278,.301,.324,0.2578616352201258,0.45906708595387835,0.49999999999999994,0.7886792452830189,0.4716981132075472,0.29245283018867924,0.4371069182389937,0.7421383647798742,0.449685534591195,0.13836477987421383,0.5786163522012578,0.24213836477987422,0.33647798742138363,0.8836477987421384,0.14779874213836477,0.29056603773584905,0.779874213836478,0.42138364779874216,0.1509433962264151,.231,.324,2.4,12.5,18.803418803418804,86.8,41.5,23.4,1.5,23.3,.273,.359,.345,.350,1.5625,1,8,1,0,15,1,15,116,27,41.726618705035975,58.385093167701854,79.78723404255321,9.712230215827338
Kaden Echeman,STL,RP,23,83,67,365,.290,.361,0.25157232704402516,0.5258909853249475,0.5731132075471698,0.3169811320754717,0.5566037735849056,0.7169811320754716,0.6540880503144654,0.20125786163522014,0.27358490566037735,0.46855345911949686,0.7452830188679245,0.6918238993710691,0.6540880503144654,0.34276729559748426,0.6886792452830188,0.20943396226415092,0.949685534591195,0.60062893081761,0.49056603773584906,.173,.268,9.8,16.9,25,85.6,31.7,30.1,13.6,34.2,.224,.373,.418,.289,4.819277108433735,4,14,1,0,15,4,25,146,50,40,51.196172248803826,76.63551401869158,13.698630136986301
Tyler McLoughlin,NYM,RP,23,44,36,186,.262,.336,0.24528301886792453,0.5727987421383648,0.7649371069182391,0.7886792452830189,0.7421383647798742,0.7924528301886793,0.7924528301886793,0.8962264150943396,0.2138364779874214,0.11320754716981132,0.4779874213836478,0.8930817610062893,0.6289308176100629,0.050314465408805034,0.48427672955974843,0.4867924528301887,0.03459119496855346,0.4811320754716981,0.4716981132075472,.156,.225,0,18.2,18.367346938775512,87.5,26.1,29.5,24.2,29.8,.222,.364,.361,.318,0,0,8,2,0,8,1,13,84,25,45.16129032258064,75,78.78787878787878,13.44086021505376
Luis Ramirez,TEX,RP,25,29,25,127,.226,.248,0.2389937106918239,0.7903039832285116,0.6312893081761006,0.8452830188679246,0.9056603773584906,0.8427672955974843,0.9025157232704403,0.2578616352201258,0.6446540880503144,0.8113207547169812,0.7327044025157232,0.6320754716981132,0.9559748427672956,0.9842767295597484,0.9685534591194969,0.2188679245283019,0.89937106918239,0.9559748427672956,0.889937106918239,.146,.190,8.3,10.3,31.168831168831172,85.7,33.3,44.8,"'-4.4",45.1,.160,.276,.240,.333,3.4482758620689653,1,3,0,1,4,0,13,51,23,40.15748031496063,54,66.66666666666666,18.11023622047244
Greiber Mendez,PIT,RP,22,77,67,280,.347,.405,0.23270440251572327,0.3396750524109015,0.2893081761006289,0.10754716981132076,0.1918238993710692,0.0880503144654088,0.11949685534591195,0.3081761006289308,0.9213836477987422,0.7484276729559748,0.48742138364779874,0.24213836477987422,0.2169811320754717,0.449685534591195,0.1949685534591195,0.7886792452830189,0.3805031446540881,0.29559748427672955,0.3742138364779874,.278,.424,7.5,5.2,30.327868852459016,87.4,41.5,20.8,11.6,24.5,.313,.377,.567,.373,5.194805194805196,4,4,9,1,21,2,16,143,35,51.07142857142857,67.08860759493672,81.13207547169812,12.5
Gabe Craig,PHI,RP,24,40,32,170,.256,.330,0.22641509433962265,0.6781446540880504,0.8844339622641509,0.5622641509433962,0.7735849056603774,0.7547169811320755,0.8553459119496856,0.8962264150943396,0.24528301886792453,0.2641509433962264,0.9874213836477987,0.7987421383647799,0.8584905660377359,0.31446540880503143,0.8270440251572327,0.12452830188679245,0.9559748427672956,0.8867924528301887,0.5723270440251572,.160,.208,0,17.5,22.07792207792208,80.7,29.4,37.5,14.1,37.5,.219,.350,.375,.353,0,0,7,2,0,7,1,15,64,24,37.647058823529406,50.53763440860215,70.21276595744679,14.117647058823529
Tanner Gresham,FA,SP,24,65,55,272,.283,.301,0.22012578616352202,0.4922431865828092,0.45833333333333326,0.4981132075471698,0.610062893081761,0.4968553459119497,0.4937106918238994,0.27044025157232704,0.5880503144654088,0.34591194968553457,0.6729559748427673,0.39622641509433965,0.6792452830188679,0.449685534591195,0.4056603773584906,0.7339622641509433,0.03459119496855346,0.6415094339622641,0.610062893081761,.205,.308,8.1,10.8,23.484848484848484,86.2,37.8,30.8,11.6,28.7,.218,.313,.345,.294,4.615384615384616,3,7,1,0,12,2,20,136,39,50,75,76.19047619047619,14.338235294117649
Matthew Tippie,FA,RP,23,64,51,271,.297,.370,0.2138364779874214,0.429769392033543,0.27594339622641506,0.2830188679245283,0.4937106918238994,0.6698113207547169,0.5440251572327044,0.2138364779874214,0.4025157232704403,0.7421383647798742,0.13836477987421383,0.20754716981132076,0.6446540880503144,0.4119496855345912,0.4056603773584906,0.3358490566037736,0.7735849056603774,0.05660377358490566,0.33962264150943394,.182,.296,9.1,14.1,30.322580645161292,90.6,42.4,29.7,12.5,28.7,.235,.375,.451,.300,4.6875,3,9,2,0,12,3,19,115,33,42.43542435424353,58.620689655172406,88.23529411764706,12.177121771217713
Brandon Cain,PIT,RP,21,86,68,352,.378,.322,0.20754716981132076,0.29659329140461216,0.31761006289308175,0.7037735849056603,0.06918238993710692,0.13836477987421383,0.09433962264150944,0.36477987421383645,0.25157232704402516,0.3522012578616352,0.4559748427672956,0.3553459119496855,0.0440251572327044,0.559748427672956,0.16981132075471697,0.37735849056603776,0.14465408805031446,0.3522012578616352,0.18238993710691823,.269,.441,7,17.4,23.55769230769231,87.7,38.6,15.1,9.3,23.8,.191,.337,.368,.200,4.651162790697675,4,15,4,1,13,2,13,151,36,42.89772727272727,70.83333333333334,80.3921568627451,10.227272727272727
Danny Flatt,NYY,SP,21,89,79,333,.412,.323,0.20125786163522014,0.25078616352201255,0.22720125786163523,0.3018867924528302,0.018867924528301886,0.006289308176100629,0.006289308176100629,0.16981132075471697,0.8742138364779874,0.6415094339622641,0.2893081761006289,0.44339622641509435,0.03773584905660377,0.14465408805031446,0.07547169811320754,0.6490566037735849,0.33647798742138363,0.11320754716981132,0.10062893081761007,.344,.559,10.3,6.7,27.87878787878788,88.7,36.8,14.6,17.3,19.4,.253,.318,.405,.277,7.865168539325843,7,6,6,0,20,2,13,160,31,48.048048048048045,67.85714285714286,85.96491228070175,9.309309309309311
Liam Best,STL,RP,22,59,47,253,.357,.358,0.1949685534591195,0.42080712788259955,0.5440251572327044,0.43018867924528303,0.14150943396226415,0.10062893081761007,0.41509433962264153,0.7264150943396226,0.20754716981132076,0.5660377358490566,0.4559748427672956,0.5786163522012578,0.07547169811320754,0.9245283018867925,0.4276729559748428,0.3056603773584905,0.8679245283018868,0.4968553459119497,0.34591194968553457,.276,.329,2.6,18.6,26.446280991735534,87.7,34.2,16.9,"'-0.1",29.2,.298,.424,.340,.368,1.6949152542372878,1,11,2,0,14,0,10,106,31,41.89723320158103,56.06060606060606,78.37837837837837,12.25296442687747
Mitch Mueller,FA,RP,24,60,53,250,.289,.290,0.18867924528301888,0.44371069182389933,0.2138364779874214,0.6735849056603773,0.5660377358490566,0.3522012578616352,0.33962264150943394,0.22955974842767296,0.6698113207547169,0.32075471698113206,0.10377358490566038,0.18238993710691823,0.7421383647798742,0.49056603773584906,0.6540880503144654,0.6716981132075471,0.0440251572327044,0.7578616352201258,0.7421383647798742,.223,.357,8.8,10,22.83464566929134,91,44.1,33.3,11.1,33.1,.226,.300,.340,.333,5,3,6,3,0,12,1,20,121,40,48.4,74.79674796747966,73.91304347826086,16
