Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Bobby Witt Jr.","KCR",43,193,7,22,22,12,0.10880829,0.170984455,0.2,0.34090909,0.305882352,0.378238341,0.505882352,0.38479692461602977,0.39750675402189556,141.82301273012763,2.0354573726654053,11.490400702670216,10.413568139076233,2.9479240376738187,"Bobby Witt Jr.",25764,677951
"Matt Olson","ATL",43,190,14,36,37,1,0.115789473,0.231578947,0.343373494,0.318181818,0.295180722,0.37368421,0.638554216,0.4288711497124205,0.4032932849640542,176.500262880457,0.24186162650585175,17.068131225263258,0.5950701236724854,2.438855351024861,"Matt Olson",14344,621566
"Aaron Judge","NYY",44,194,16,36,30,5,0.175257731,0.283505154,0.350318471,0.302325581,0.267515923,0.404145077,0.617834394,0.4333753097564616,0.43457944342430604,178.65825463118418,-0.03334204852581024,17.84109375714059,-1.4830456376075745,2.380577735092999,"Aaron Judge",15640,592450
"Shea Langeliers","ATH",38,174,12,30,25,0,0.086206896,0.212643678,0.29299363,0.366972477,0.331210191,0.390804597,0.624203821,0.4367482276321146,0.42914184393910315,177.01495271261714,-0.3037930093705654,15.392988328379932,0.8501237630844116,2.296934777551774,"Shea Langeliers",25816,669127
"Elly De La Cruz","CIN",43,191,10,31,29,9,0.089005235,0.27748691,0.225433526,0.369369369,0.294797687,0.356020942,0.520231213,0.3836301786737292,0.3733132102272727,141.21354098758073,0.6049756705760956,9.717624025391709,5.717885971069336,2.2127865124628134,"Elly De La Cruz",26668,682829
"Andy Pages","LAD",43,172,9,23,35,6,0.063953488,0.203488372,0.222929937,0.347826086,0.31210191,0.360465116,0.535031847,0.39037331418935645,0.35544481942819994,151.24859022982525,-0.08605040609836578,10.118213563353681,3.858174979686737,2.0005262116990283,"Andy Pages",24816,681624
"Max Muncy","LAD",40,156,11,27,17,0,0.128205128,0.25,0.279411765,0.302325581,0.272058823,0.365384615,0.551470588,0.3982871063293949,0.419995363297001,156.64276357780642,-0.20674088597297668,10.022427959040424,4.152653753757477,1.968730265359234,"Max Muncy",13301,571970
"Ben Rice","NYY",39,160,13,31,29,2,0.15625,0.25625,0.363636363,0.3375,0.303030303,0.4125,0.666666666,0.4550364413593389,0.429590201076073,193.2499719735864,-0.7553347945213318,16.721186868911943,-3.1921524107456207,1.9672607376257059,"Ben Rice",29576,700250
"Yordan Alvarez","HOU",44,194,13,27,29,1,0.139175257,0.159793814,0.302469136,0.310924369,0.308641975,0.417525773,0.611111111,0.43520818196515987,0.4850714898878528,179.344563277191,-0.44704669713974,17.583347054624536,-5.318199276924133,1.9592252350927561,"Yordan Alvarez",19556,670541
"Otto Lopez","MIA",42,177,4,27,18,5,0.039548022,0.18079096,0.161676647,0.393939393,0.335329341,0.367231638,0.497005988,0.38004308501205875,0.34422204711220483,142.34012799227827,0.4436734467744827,9.11921806147467,3.554061532020569,1.8827032246828177,"Otto Lopez",19608,672640
"Cody Bellinger","NYY",43,185,5,26,29,5,0.151351351,0.124324324,0.201298702,0.286821705,0.272727272,0.378378378,0.474025974,0.3757347802858095,0.3813641174979832,139.82952079945596,0.9680486470460892,9.599088397466206,2.227540135383606,1.8817661421089393,"Cody Bellinger",15998,641355
"Brice Turang","MIL",37,171,6,31,26,8,0.169590643,0.198830409,0.208633094,0.35,0.294964028,0.414201183,0.503597122,0.4046131070880663,0.4059640576025683,161.20237562102653,0.9439351409673691,13.059277888269207,-0.2976570129394531,1.872203642417994,"Brice Turang",22186,668930
"JJ Wetherholt","STL",42,193,8,32,22,5,0.10880829,0.170984455,0.180124224,0.262295081,0.248447204,0.3626943,0.428571428,0.35521441232413054,0.35985341496492557,128.93758870037274,1.3791487962007523,7.844482762015851,4.026966214179993,1.8524078787504523,"JJ Wetherholt",34985,802139
"Byron Buxton","MIN",40,185,15,33,23,4,0.07027027,0.254054054,0.319526627,0.268518518,0.260355029,0.318918918,0.579881656,0.384927399456501,0.33474111557006836,144.15123353768269,0.45251229405403137,10.020065306116035,1.1555587276816368,1.8147470724327388,"Byron Buxton",14161,621439
"Colson Montgomery","CHW",42,175,11,20,29,1,0.091428571,0.291428571,0.269736843,0.266666666,0.230263157,0.331428571,0.5,0.3624509007944537,0.33442068375604,129.50690417326544,-1.4143297970294952,4.634174618099414,6.821077346801758,1.8076286666326677,"Colson Montgomery",29712,695657
"Mike Trout","LAA",43,195,11,33,23,5,0.2,0.261538461,0.25490196,0.296703296,0.248366013,0.41025641,0.503267973,0.400540957900242,0.42702427914268093,154.25231699668137,0.39166632294654846,12.783603672720021,-2.2659973483532667,1.7829113220704327,"Mike Trout",10155,545361
"Xavier Edwards","MIA",43,181,4,30,15,4,0.127071823,0.110497237,0.165605096,0.345864661,0.318471337,0.405555555,0.484076433,0.3958126902580261,0.36129445337050453,153.0889552069349,0.10246333852410316,11.226286290938013,0.2833992689847946,1.7759772253460753,"Xavier Edwards",22266,669364
"Drake Baldwin","ATL",43,196,11,37,33,1,0.102040816,0.209183673,0.225433526,0.330578512,0.294797687,0.37755102,0.520231213,0.394576485034747,0.3976097693810096,153.12444470015308,-0.20825634896755219,11.845482818215602,-0.8470583260059357,1.7723295138702688,"Drake Baldwin",31539,686948
"Brandon Lowe","PIT",37,166,10,24,28,0,0.138554216,0.210843373,0.290780142,0.268041237,0.255319148,0.361445783,0.54609929,0.39422912159598017,0.37260995428246185,151.46209287612066,-0.37403880059719086,9.515290691243644,2.418895721435547,1.770693218377885,"Brandon Lowe",18882,664040
"Kevin McGonigle","DET",41,181,2,27,16,7,0.143646408,0.121546961,0.14379085,0.341085271,0.300653594,0.408839779,0.444444444,0.3847876293224524,0.39243295574715126,144.56010766979938,3.504288747906685,12.951662857430055,-2.2898155450820923,1.7474930900768868,"Kevin McGonigle",33572,805808
"Jordan Walker","STL",41,176,11,32,30,7,0.107954545,0.284090909,0.264516129,0.357894736,0.29032258,0.369318181,0.554838709,0.4023975855247541,0.3878228447654031,161.0984302853206,0.6101827770471573,13.058597115046174,-1.8858900163322687,1.724957857791118,"Jordan Walker",27475,691023
"Nico Hoerner","CHC",42,193,4,20,29,8,0.088082901,0.077720207,0.142011834,0.274509803,0.272189349,0.347150259,0.414201183,0.34047562933956405,0.33890956858689875,118.53239128312462,1.336022213101387,5.476591770267635,4.792287170886993,1.6874278317679872,"Nico Hoerner",21479,663538
"Wilyer Abreu","BOS",41,175,6,20,18,3,0.114285714,0.188571428,0.168831169,0.353448275,0.305194805,0.382857142,0.474025974,0.378726730744044,0.3739900533863575,136.56417568816374,-0.07838274911046028,7.416764040493685,2.535340428352356,1.6528838884961086,"Wilyer Abreu",23772,677800
"Mickey Moniak","COL",35,137,12,21,26,1,0.05839416,0.270072992,0.377952756,0.354430379,0.314960629,0.357664233,0.692913385,0.4466945106965782,0.343681725272297,175.34576420624703,0.7461221218109131,12.695649370574541,-1.4071021676063538,1.6095218325572138,"Mickey Moniak",19956,666160
"Randy Arozarena","SEA",44,185,4,31,16,11,0.091891891,0.237837837,0.15625,0.394736842,0.30625,0.389189189,0.4625,0.37962666073360957,0.3277163505554199,147.8103238566792,1.907783791422844,12.26826007646752,-3.1070464849472046,1.6073692217665496,"Randy Arozarena",19290,668227
"Miguel Vargas","CHW",41,181,9,30,23,6,0.165745856,0.160220994,0.232876712,0.236363636,0.239726027,0.375690607,0.472602739,0.3751770128806432,0.4064192877875434,138.0796709997566,0.45010289549827576,8.523532622556383,0.2993216961622238,1.5581739690054681,"Miguel Vargas",20178,678246
"Pete Crow-Armstrong","CHC",43,174,4,24,17,10,0.074712643,0.258620689,0.133757962,0.305555555,0.235668789,0.306358381,0.369426751,0.30303899008174273,0.30310409013615097,93.01495057339886,1.1525834649801254,-0.25440341098971486,9.635402143001556,1.5339751994733406,"Pete Crow-Armstrong",27769,691718
"Corbin Carroll","ARI",40,167,5,26,20,5,0.143712574,0.233532934,0.237410072,0.329896907,0.26618705,0.377245508,0.503597122,0.3835882124412491,0.35538427513766,145.11662344610124,2.6115042567253113,11.333670803421477,-1.8426941558718681,1.5224373695336477,"Corbin Carroll",25878,682998
"CJ Abrams","WSN",42,179,9,25,36,7,0.106145251,0.195530726,0.243421053,0.327272727,0.296052631,0.391061452,0.539473684,0.40359727608955515,0.374271652915261,159.7686907294887,-0.2443910837173462,12.140668150982219,-3.070834755897522,1.5182699984105348,"CJ Abrams",25768,682928
"Ozzie Albies","ATL",43,184,8,30,25,0,0.076086956,0.130434782,0.192771085,0.299270072,0.295180722,0.347826086,0.487951807,0.36593440725751547,0.2999920637711235,133.60152448152888,-0.14278262853622437,7.014499210238754,1.58122056722641,1.4857897332840544,"Ozzie Albies",16556,645277
"James Wood","WSN",43,204,12,36,29,7,0.181372549,0.31372549,0.286585365,0.306818181,0.237804878,0.387254901,0.524390243,0.39230548823722683,0.42551106154316604,152.07201889299662,1.2492534667253494,13.54644388925808,-5.844528675079346,1.4590886414400308,"James Wood",29518,695578
"Riley Greene","DET",43,179,4,26,22,1,0.139664804,0.268156424,0.162337663,0.450980392,0.324675324,0.418994413,0.487012987,0.40441262255833804,0.379466051495941,157.78020897358167,0.029740795493125916,12.144602092004115,-4.2536940574646,1.4550516762231407,"Riley Greene",25976,682985
"Kyle Schwarber","PHI",43,192,17,29,28,1,0.151041666,0.3125,0.37735849,0.231707317,0.226415094,0.359375,0.603773584,0.41381546420355636,0.39671809011728976,165.0880055917295,-1.1650221198797226,13.301812192428235,-5.5326313972473145,1.4268253083896036,"Kyle Schwarber",16478,656941
"Nick Kurtz","ATH",41,189,6,26,25,5,0.206349206,0.296296296,0.186666667,0.386363636,0.266666666,0.417989417,0.453333333,0.3871757307568112,0.3876756410341005,143.6211358233158,-0.8023859113454819,8.854677451067916,-1.7263604402542114,1.4124503992827464,"Nick Kurtz",35110,701762
"Maikel Garcia","KCR",41,180,3,22,17,4,0.105555555,0.155555555,0.144654088,0.315384615,0.276729559,0.35,0.421383647,0.3439157283968396,0.3462126837836372,114.28396856631922,0.4307660907506943,3.44243827580788,3.6622952818870544,1.3777077710510375,"Maikel Garcia",22715,672580
"Ryan Jeffers","MIN",32,128,6,22,25,1,0.1484375,0.1796875,0.242990654,0.329113924,0.29906542,0.40625,0.542056074,0.41496565379202366,0.3885412585827731,164.3860820561651,-0.9026474356651306,8.750929796052588,0.1610482782125473,1.3770508671087796,"Ryan Jeffers",24618,680777
"Ildemaro Vargas","ARI",35,146,7,22,28,1,0.034246575,0.109589041,0.230215828,0.336206896,0.330935251,0.354166666,0.561151079,0.3987642025782002,0.33673808309766984,155.4608326542002,0.37923967838287354,9.752929013207549,-1.1425248682498932,1.3632056892457112,"Ildemaro Vargas",13324,545121
"Luis Arraez","SFG",40,173,0,16,14,4,0.057803468,0.040462427,0.069620253,0.320261437,0.310126582,0.347058823,0.379746835,0.32088288522901987,0.3049158141726539,105.78427115627417,0.8606271147727966,2.019047153445582,5.655671268701553,1.355052795537988,"Luis Arraez",18568,650333
"Ian Happ","CHC",41,185,9,32,18,2,0.172972972,0.313513513,0.23178808,0.297619047,0.225165562,0.367567567,0.456953642,0.3660059261843155,0.3613759025198514,135.93426946858537,-0.8034307360649109,6.8923354291384324,0.312656044960022,1.3458838705328413,"Ian Happ",17919,664023
"Adley Rutschman","BAL",28,112,6,14,24,0,0.0625,0.142857142,0.262135923,0.292682926,0.291262135,0.339285714,0.553398058,0.3863656520843506,0.3445047991616385,147.30442103957577,-0.22006677091121674,5.985851634253996,3.1149157285690308,1.3390376946161324,"Adley Rutschman",26288,668939
"Willson Contreras","BOS",40,170,8,19,23,1,0.117647058,0.282352941,0.201438849,0.313953488,0.251798561,0.370588235,0.45323741,0.3681056867627537,0.4016039257957822,129.40945845097082,-0.19019144773483276,5.66609425432342,1.2959709167480469,1.3271151551910452,"Willson Contreras",11609,575929
"Dillon Dingler","DET",37,148,7,15,27,0,0.06081081,0.195945945,0.22556391,0.257731958,0.240601503,0.308219178,0.466165413,0.34167932851673805,0.39950606558058,115.52080575333447,-0.5227029472589493,2.1679785116534855,5.418174862861633,1.3123715876378141,"Dillon Dingler",27464,693307
"Christian Walker","HOU",44,179,10,25,29,0,0.089385474,0.189944134,0.25,0.29059829,0.275,0.346368715,0.525,0.378695959120654,0.34070750032917835,141.2758973710969,-0.2585983667522669,8.395779670691237,-2.0206668376922607,1.299004852622372,"Christian Walker",13419,572233
"José Ramírez","CLE",45,197,6,26,16,18,0.162436548,0.142131979,0.158536585,0.215384615,0.207317073,0.340101522,0.365853658,0.3176161699344457,0.3702684243520101,100.73459401672075,3.625385209918022,3.7948970038052754,1.822716236114502,1.2856519716192567,"Jose Ramirez",13510,608070
"Michael Harris II","ATL",40,142,7,16,23,2,0.042253521,0.190140845,0.192592592,0.343137254,0.311111111,0.338028169,0.503703703,0.368426652021811,0.41249035774393283,135.30028027980077,-1.3717235624790192,4.431079247117864,2.890680495649576,1.2174806858193052,"Michael Harris II",25931,671739
"Oneil Cruz","PIT",41,189,10,33,29,15,0.079365079,0.338624338,0.220930233,0.357142857,0.261627906,0.328042328,0.482558139,0.3536848327055334,0.36409796437909525,123.82642609644786,2.1324718594551086,7.3455234505900435,-1.5969305634498596,1.2090144715829687,"Oneil Cruz",21711,665833
"Chase DeLauter","CLE",40,165,6,16,26,0,0.121212121,0.096969696,0.20979021,0.292682926,0.293706293,0.375757575,0.503496503,0.3855614355116179,0.377491652599873,146.50496872442312,0.5247250348329544,9.512860471215479,-3.587364137172699,1.2024506740220984,"Chase DeLauter",32127,800050
"Munetaka Murakami","CHW",42,182,15,28,29,0,0.175824175,0.346153846,0.308724832,0.263888888,0.228187919,0.362637362,0.536912751,0.38547631662883114,0.3836157847259004,145.01765244377032,-1.2745165526866913,8.32259491263787,-3.179422117769718,1.1829517071181486,"Munetaka Murakami",37120,808959
"Josh Jung","TEX",40,164,5,19,20,1,0.060975609,0.158536585,0.185430463,0.363636363,0.324503311,0.371951219,0.509933774,0.38767745691101724,0.3614124902864782,148.14945243796294,-0.992793083190918,8.256776156081198,-2.591644525527954,1.1720563341470371,"Josh Jung",26299,673962
"Carlos Correa","HOU",32,141,3,22,16,1,0.127659574,0.184397163,0.139344262,0.329787234,0.278688524,0.368794326,0.418032786,0.3517073214054108,0.364818355015346,123.09538029483231,0.3024270087480545,4.116864809388206,2.2421199083328247,1.1609043328681836,"Carlos Correa",14162,621043
"Ezequiel Duran","TEX",35,116,3,17,16,4,0.103448275,0.215517241,0.186274509,0.36,0.294117647,0.365217391,0.480392156,0.3724517065545787,0.3220112783867016,137.89283936712877,1.050927609205246,6.19967334287955,0.8295588865876198,1.140141142552952,"Ezequiel Duran",23733,677649
"José Caballero","NYY",41,147,4,18,13,13,0.054421768,0.197278911,0.140740741,0.303921568,0.259259259,0.319727891,0.4,0.3234889620826358,0.28035972858297414,104.63485851126893,1.1133105903863907,1.9113790045990422,3.999293327331543,1.1362950279504107,"Jose Caballero",23401,676609
"Xander Bogaerts","SDP",41,166,7,20,23,5,0.102409638,0.168674698,0.161073825,0.280701754,0.261744966,0.337349397,0.422818791,0.3409984197961279,0.3405576499111681,120.85301373461361,0.10548083484172821,4.11274739152635,1.615211397409439,1.1317796591818725,"Xander Bogaerts",12161,593428
"Kazuma Okamoto","TOR",42,177,10,22,27,0,0.118644067,0.282485875,0.219354839,0.28125,0.238709677,0.327683615,0.458064516,0.34787405480099265,0.3639265157408633,120.54125553869052,-1.6310600638389587,2.6277332029192104,2.0713202357292175,1.11927822231217,"Kazuma Okamoto",37123,672960
"Jacob Wilson","ATH",39,168,3,18,19,2,0.029761904,0.119047619,0.105590062,0.316546762,0.291925465,0.311377245,0.397515527,0.3143565529834724,0.27478484647819795,94.56751855829928,0.169674308039248,-0.8993654082453071,5.831149935722351,1.11092245034767,"Jacob Wilson",33266,805779
"Nick Gonzales","PIT",39,158,0,18,19,3,0.075949367,0.170886075,0.048951049,0.387931034,0.314685314,0.379746835,0.363636363,0.34105981528004514,0.33981583993646164,115.22100263961751,0.04792940616607666,2.8319449957385516,2.6213223934173584,1.0773755346844807,"Nick Gonzales",27490,693304
"Daniel Schneemann","CLE",37,129,4,16,18,3,0.116279069,0.294573643,0.175438597,0.375,0.271929824,0.356589147,0.447368421,0.35903677090193875,0.34863948822021484,128.63700061997534,-0.5581592619419098,3.7690066405163645,2.019030213356018,1.0590404957284125,"Daniel Schneemann",25180,682177
"William Contreras","MIL",38,169,3,22,26,0,0.100591715,0.112426035,0.113333334,0.310077519,0.286666666,0.360946745,0.4,0.3393861301644833,0.34657123131666356,116.74257502676126,-0.9574189186096191,2.3181012131887337,2.5033589005470276,1.048255221107753,"William Contreras",20503,661388
"Brandon Marsh","PHI",39,151,4,23,21,3,0.046357615,0.185430463,0.15,0.396396396,0.342857142,0.370860927,0.492857142,0.375818145275116,0.34362874895134227,139.18839622221464,0.5087692737579346,7.359008721008698,-1.9899207949638367,1.0458497524237838,"Brandon Marsh",20202,669016
"Seiya Suzuki","CHC",29,127,7,19,16,0,0.141732283,0.244094488,0.226415095,0.318840579,0.273584905,0.385826771,0.5,0.3843240238005115,0.3646769062165291,148.4201917923579,-0.6976538896560669,6.421060040995206,-0.37933671474456787,1.036719393853195,"Seiya Suzuki",30116,673548
"Mauricio Dubón","ATL",41,165,3,19,25,0,0.066666666,0.169696969,0.15131579,0.305785123,0.263157894,0.321212121,0.414473684,0.32785373384302313,0.3139909455270478,107.6450992974033,-0.6246015131473541,0.8356860598843123,3.992361903190613,1.035870710164114,"Mauricio Dubon",16530,643289
"Oswald Peraza","LAA",40,123,5,13,11,5,0.06504065,0.235772357,0.198198198,0.337662337,0.279279279,0.344262295,0.477477477,0.3636348970600816,0.32675599657799587,129.3910669994935,0.4257183149456978,4.660263498686351,1.0640804469585419,1.0309403055131523,"Oswald Peraza",22823,672724
"Brayan Rocchio","CLE",43,162,3,17,22,7,0.086419753,0.098765432,0.098591549,0.29032258,0.274647887,0.35,0.373239436,0.3293746467679739,0.3071377019214023,108.65552693368974,0.6653570979833603,2.3078172191296216,1.9732653498649597,1.0223913406888754,"Brayan Rocchio",23690,677587
"Sal Stewart","CIN",43,187,10,26,30,9,0.112299465,0.187165775,0.231707317,0.256198347,0.25,0.331550802,0.481707317,0.3548108175877602,0.3843785603841146,121.56978149467288,1.6413745731115341,6.310748638372056,-2.3324730210006237,1.0202339661196054,"Sal Stewart",31505,701398
"Carlos Cortes","ATH",33,107,4,11,15,1,0.084112149,0.084112149,0.21875,0.357142857,0.354166666,0.411214953,0.572916666,0.4286840892283716,0.401173836844308,171.58265903771985,-0.7147692888975143,8.256996167610826,-2.107130855321884,1.0172980300864214,"Carlos Cortes",21842,666126
"Austin Martin","MIN",37,125,1,14,8,6,0.168,0.144,0.089108911,0.385542168,0.326732673,0.448,0.415841584,0.39591380071640014,0.36197662353515625,151.5520685786999,-1.4833155423402786,6.064867384038091,-0.5666491389274597,1.014842366873786,"Austin Martin",27462,668885
"Liam Hicks","MIA",40,147,9,21,38,1,0.074829931,0.081632653,0.232558139,0.258928571,0.294573643,0.353741496,0.527131782,0.37918278452468246,0.3488217459784614,141.75373276251452,-1.6990835070610046,5.406241642448315,-0.28024180233478546,1.0077618109712507,"Liam Hicks",29844,689414
"Iván Herrera","STL",42,192,4,23,19,1,0.145833333,0.171875,0.149350649,0.310924369,0.266233766,0.401041666,0.415584415,0.36545369663137073,0.36512707649393283,135.91685648188013,-0.9579960852861404,7.025090921582107,-3.364999294281006,1.0038062145909872,"Ivan Herrera",20599,671056
"Ceddanne Rafaela","BOS",40,148,4,18,19,2,0.054054054,0.229729729,0.148148148,0.350515463,0.281481481,0.344594594,0.429629629,0.3466044148883304,0.2982245346595501,114.92542837139494,-0.3317576199769974,2.2557094241621285,2.2035117149353027,0.990462768784273,"Ceddanne Rafaela",24262,678882
"Trevor Larnach","MIN",33,118,1,15,11,2,0.169491525,0.177966101,0.113402061,0.333333333,0.268041237,0.398305084,0.381443298,0.35689144919061255,0.32297284378964675,125.26520905818832,0.6091578006744385,4.101294296991362,1.1114630699157715,0.9603212612012417,"Trevor Larnach",21501,663616
"Chandler Simpson","TBR",41,173,0,23,12,14,0.046242774,0.098265895,0.04375,0.337931034,0.30625,0.335294117,0.35,0.3079383159385008,0.25780979133921966,92.16534136867763,2.015354558825493,0.4277128910281254,2.6379730701446533,0.9367655420576373,"Chandler Simpson",31912,802415
"Angel Martínez","CLE",41,143,7,17,19,8,0.034965034,0.216783216,0.213740458,0.287234042,0.259541984,0.3,0.473282442,0.3383671679667064,0.3139417634593497,114.71321265081242,0.582856509834528,3.0473623770316407,0.9660130739212036,0.9266115629952212,"Angel Martinez",26540,682657
"Jonathan Aranda","TBR",42,181,8,23,33,0,0.138121546,0.232044198,0.195945946,0.330097087,0.283783783,0.386740331,0.479729729,0.3782071647697321,0.36897937903243505,139.5009653295753,-1.096625104546547,7.278139155925224,-4.68950879573822,0.9163782664224586,"Jonathan Aranda",21837,666018
"Taylor Ward","BAL",43,195,1,28,12,1,0.215384615,0.179487179,0.112582781,0.336206896,0.264900662,0.425641025,0.377483443,0.37387338815591276,0.36850018623547676,138.88918274305766,-1.6245210617780685,7.258275891674465,-5.26852822303772,0.9049924224786423,"Taylor Ward",17548,621493
"Brandon Nimmo","TEX",41,181,4,18,12,1,0.093922651,0.193370165,0.14375,0.336065573,0.28125,0.359116022,0.425,0.3495159427324931,0.3705407460530599,122.44248391665391,-0.7064478397369385,4.051676693505365,-1.683110386133194,0.8937232953580524,"Brandon Nimmo",12927,607043
"Luis Campusano","SDP",18,58,3,9,10,0,0.086206896,0.258620689,0.307692308,0.352941176,0.288461538,0.362068965,0.596153846,0.41400907779562063,0.34636534306040984,170.61830179505003,0.22336165606975555,4.964870640030295,1.7545973360538483,0.8811595150636132,"Luis Campusano",22217,669134
"Dansby Swanson","CHC",42,166,6,26,25,3,0.138554216,0.204819277,0.165467626,0.205882352,0.194244604,0.307228915,0.35971223,0.3029396110270397,0.32820487461207104,92.94721214424372,1.5821542739868164,0.2268393413135008,2.981521964073181,0.8723942331950811,"Dansby Swanson",18314,621020
"Dalton Rushing","LAD",21,70,7,14,17,0,0.057142857,0.257142857,0.365079365,0.315789473,0.301587301,0.371428571,0.666666666,0.44637385606765745,0.38042716418995576,189.41949807363,0.1062423437833786,7.352296613980943,-1.1118728518486023,0.8710314039181828,"Dalton Rushing",31382,687221
"Zach Neto","LAA",44,203,7,29,20,7,0.128078817,0.310344827,0.183908046,0.304761904,0.224137931,0.330049261,0.408045977,0.3303031493531595,0.3184727961474126,106.93760288762482,-1.1591439843177795,0.4905059037821706,0.8531259298324585,0.867200874490733,"Zach Neto",31347,687263
"Joey Wiemer","WSN",28,75,3,14,10,1,0.133333333,0.373333333,0.230769231,0.470588235,0.292307692,0.386666666,0.523076923,0.39982964754104616,0.3063860712824641,157.2006119700482,0.7755322754383087,5.741835736963048,0.28692710399627686,0.8655699006826966,"Joey Wiemer",27690,686894
"Daylen Lile","WSN",42,186,6,27,22,3,0.086021505,0.177419354,0.173652695,0.3,0.269461077,0.333333333,0.443113772,0.34157617124351297,0.35288802437160327,117.49406626971106,-0.7494169026613235,3.017404472500151,-0.5355225801467896,0.8629187917416787,"Daylen Lile",29995,695734
"Casey Schmitt","SFG",35,142,6,17,18,3,0.042253521,0.197183098,0.215384616,0.319587628,0.284615384,0.338028169,0.5,0.3673625496071829,0.3555591664415725,137.46558933789854,-0.22769950330257416,5.93104556472349,-2.0741021037101746,0.8607876612085552,"Casey Schmitt",27577,669477
"Alec Burleson","STL",41,183,6,21,30,2,0.098360655,0.158469945,0.176829269,0.3,0.274390243,0.344262295,0.451219512,0.3489497709010846,0.37960060920504574,124.66750411881219,0.7207412421703339,5.946479023123729,-3.3909119367599487,0.8607074402715005,"Alec Burleson",27615,676475
"Kyle Tucker","LAD",42,181,4,29,20,3,0.132596685,0.193370165,0.155844156,0.307692307,0.259740259,0.359116022,0.415584415,0.3482233134422513,0.33461386327585463,122.51844333891692,0.06560970842838287,4.783939083901856,-2.226098358631134,0.8544101492696416,"Kyle Tucker",18345,663656
"Geraldo Perdomo","ARI",39,162,2,16,12,6,0.154320987,0.135802469,0.135338346,0.243243243,0.218045112,0.3375,0.353383458,0.31617400161921977,0.32658129518137036,99.16596757133038,-0.34080034494400024,-0.4972120557442381,3.6203243732452393,0.8505553799208208,"Geraldo Perdomo",22799,672695
"Nolan Arenado","ARI",40,149,6,22,20,0,0.073825503,0.201342281,0.177777777,0.306930693,0.274074074,0.32885906,0.451851851,0.3440324484101878,0.31737561833938494,118.15475177703493,-0.15659673139452934,2.974870694036216,0.323755893856287,0.8261702650621583,"Nolan Arenado",9777,571448
"Freddie Freeman","LAD",41,177,4,15,20,1,0.096045197,0.124293785,0.157232705,0.300751879,0.276729559,0.350282485,0.433962264,0.3485051840543747,0.3845184933055531,122.71057107194171,-0.48222553730010986,4.171198576011085,-1.7835358381271362,0.8238280959969462,"Freddie Freeman",5361,518692
"Julio Rodríguez","SEA",44,192,7,22,20,3,0.078125,0.234375,0.171428572,0.325203252,0.268571428,0.333333333,0.44,0.3427003874828678,0.34125694554513664,122.93545805273574,-0.8575830161571503,4.300578699532448,-3.096970319747925,0.8132900160256983,"Julio Rodriguez",23697,677594
"JJ Bleday","CIN",15,61,4,8,12,1,0.213114754,0.147540983,0.354166667,0.285714285,0.291666666,0.44262295,0.645833333,0.4616764485836029,0.48628807067871094,194.41118651673645,-0.27949976548552513,6.387410432763109,-0.45237933099269867,0.8102009937386279,"JJ Bleday",26368,668709
"Spencer Horwitz","PIT",39,142,3,13,19,0,0.16197183,0.126760563,0.146551724,0.288659793,0.267241379,0.387323943,0.413793103,0.362414151010379,0.316924296634298,129.77647574556755,-1.4647525995969772,3.430024885077658,-0.23016095161437988,0.7931431845516377,"Spencer Horwitz",26477,687462
"Bryce Harper","PHI",43,178,10,25,24,2,0.129213483,0.168539325,0.266233766,0.269565217,0.266233766,0.359550561,0.532467532,0.3870457609494527,0.4027675477798376,146.84132722674167,-0.42053039371967316,9.231540631751068,-7.2972142696380615,0.7804240777044413,"Bryce Harper",11579,547180
"Luke Raley","SEA",38,119,9,17,24,0,0.06722689,0.361344537,0.308411215,0.345454545,0.261682242,0.330508474,0.570093457,0.3901747576260971,0.4034108307402013,154.91590131113705,0.18801940977573395,7.842775982058221,-4.618877291679382,0.7591644234082034,"Luke Raley",19354,670042
"Pete Alonso","BAL",44,187,8,27,23,1,0.112299465,0.245989304,0.206060606,0.252252252,0.218181818,0.310160427,0.424242424,0.32785840946085315,0.3475781512516801,107.89183805466747,-0.23904578387737274,1.4896002666275483,-0.73374342918396,0.7492426079440913,"Pete Alonso",19251,624413
"Shohei Ohtani","LAD",43,185,7,27,17,5,0.151351351,0.237837837,0.186666666,0.287128712,0.24,0.369565217,0.426666666,0.34771402498309534,0.3802373853780456,122.17130379011397,0.8208482563495636,5.569105896471296,-4.212962627410889,0.7437615104728217,"Shohei Ohtani",19755,660271
"Andrés Giménez","TOR",40,150,5,12,23,5,0.026666666,0.153333333,0.163120567,0.260869565,0.24822695,0.275167785,0.411347517,0.3006232044840819,0.2641846061552931,88.71138327472563,0.6878328323364258,-1.2956036359340573,3.277949571609497,0.7426565424489943,"Andres Gimenez",19950,665926
"Evan Carter","TEX",43,156,5,18,13,6,0.141025641,0.217948717,0.15503876,0.197802197,0.178294573,0.300653594,0.333333333,0.2929781593528448,0.3063424303640727,84.3565995147417,1.3562257289886475,-1.5022997605323969,3.2668912410736084,0.7417825236030494,"Evan Carter",27790,694497
